db,g,i,r,u,y,z
pair_times_44_v1.7_10yrs.db,24.306680881629894,23.107308985916653,23.82160428247178,23.154548520025706,21.84845982699668,22.701059886542435
pair_times_55_v1.7_10yrs.db,24.30437390149983,23.069820898124718,23.88286280695373,23.1293521956071,21.900204109846054,22.614290864619523
rolling_nm_scale0.2_nslice2_v1.7_10yrs.db,24.34419971249532,23.233230731220875,23.88125625358979,23.077313596817422,21.877827450434456,22.614759550263642
rolling_nm_scale0.2_nslice3_v1.7_10yrs.db,24.35608610422665,23.179423359691917,23.83395693783436,23.11105418904023,21.779273641444213,22.64740927249617
rolling_nm_scale0.4_nslice2_v1.7_10yrs.db,24.365994216302692,23.159455447179088,23.83378158107832,23.090814304418085,21.807132483198114,22.644775399584574
rolling_nm_scale0.4_nslice3_v1.7_10yrs.db,24.31010847467725,23.08998168218981,23.85080032968237,23.03951466915618,21.90088907996676,22.53700565605262
rolling_nm_scale0.6_nslice2_v1.7_10yrs.db,24.348060655036704,23.163721108047028,23.893627984401256,23.076910479624168,21.82336595761981,22.584225402785457
rolling_nm_scale0.6_nslice3_v1.7_10yrs.db,24.389261255166797,23.17300908571284,23.88544236934888,23.134698482697825,21.823020398561763,22.586331324727688
rolling_nm_scale0.8_nslice2_v1.7_10yrs.db,24.257812755384283,23.120153434277793,23.84710320531876,23.074709296078694,21.8421480910128,22.639961369122183
rolling_nm_scale0.8_nslice3_v1.7_10yrs.db,24.29162999162457,23.137635433795595,23.870867718498655,23.178446412166466,21.797596682960965,22.555647648525888
rolling_nm_scale0.9_nslice2_v1.7_10yrs.db,24.311724170803544,23.182257352516817,23.839984070024098,23.17090434120489,21.831426037504546,22.593443956168258
rolling_nm_scale0.9_nslice3_v1.7_10yrs.db,24.324629591655604,23.161073135602194,23.852851865376547,23.04049862282423,21.76096342375785,22.530993800416628
rolling_nm_scale1.0_nslice2_v1.7_10yrs.db,24.325706560350042,23.112473472643863,23.859478786879365,23.131528671566596,21.857225147741495,22.586331324727688
rolling_nm_scale1.0_nslice3_v1.7_10yrs.db,24.298028602270776,23.159455447179088,23.819237236410192,23.067475132274495,21.871427415469746,22.601467287383784
rolling_scale0.2_nslice2_v1.7_10yrs.db,24.268265481862535,23.0456119973787,23.851417659654864,23.080989613323794,21.917823044500395,22.636834189492454
rolling_scale0.2_nslice3_v1.7_10yrs.db,24.210762766378163,23.0532390710958,23.829229329616062,23.06455183566176,21.92683637304029,22.689131517264435
rolling_scale0.4_nslice2_v1.7_10yrs.db,24.18726285089288,23.00736813164361,23.829140839183864,23.041443246135845,21.890500929476005,22.58657067383092
rolling_scale0.4_nslice3_v1.7_10yrs.db,24.283022340129897,23.039754623447834,23.876188634848624,23.14676226628359,21.81365230471063,22.554433901744694
rolling_scale0.6_nslice2_v1.7_10yrs.db,24.295804644211792,23.023975579416863,23.8083232233304,23.058765424864273,21.86062800823867,22.598907975136754
rolling_scale0.6_nslice3_v1.7_10yrs.db,24.260424523508274,23.16072540911979,23.85756598493295,23.073347664826144,21.920211813690184,22.5223183085707
rolling_scale0.8_nslice2_v1.7_10yrs.db,24.219343811954527,23.013897565112714,23.87281045165812,22.993249366805834,21.90586824521833,22.645460820948465
rolling_scale0.8_nslice3_v1.7_10yrs.db,24.223073283146142,23.27847182119897,23.835881018824132,23.068162854189325,21.887917336782532,22.661428655750075
rolling_scale0.9_nslice2_v1.7_10yrs.db,24.326559871669502,23.101803308913844,23.8597674208737,23.078589397762617,21.82075525652298,22.602806742611
rolling_scale0.9_nslice3_v1.7_10yrs.db,24.228850251756278,23.14907717154891,23.885943455161037,23.029300276426056,21.766204984162115,22.601249455143396
rolling_scale1.0_nslice2_v1.7_10yrs.db,24.242134704433827,23.002812386751508,23.776484364678115,23.092976891632212,21.912430282819656,22.55970598312657
rolling_scale1.0_nslice3_v1.7_10yrs.db,24.329516323499263,22.976917688717705,23.821017591953606,23.099322573565416,21.911972149588486,22.584311313197492
twi_neo_pattern1_v1.7_10yrs.db,24.336922880754948,23.250891573132275,23.812461947905906,23.170969083059575,21.87665655206522,22.609934771944232
twi_neo_pattern2_v1.7_10yrs.db,24.369029556363802,23.207757345539978,23.825182469159355,23.024607872231677,21.81446821499285,22.667209209702563
twi_neo_pattern3_v1.7_10yrs.db,24.324173689645953,23.140335136719013,23.902712032771625,23.17957057381436,21.818682949798813,22.6255382196996
twi_neo_pattern4_v1.7_10yrs.db,24.347586002242974,23.13019689206729,23.890039284704315,23.141023633632365,21.87788720601516,22.594876478272717
twi_neo_pattern5_v1.7_10yrs.db,24.29641899000299,23.236392081310846,23.96524221279644,23.11640214956379,21.941406609080754,22.713745661820838
twi_neo_pattern6_v1.7_10yrs.db,24.32274936873889,23.279596464609522,23.80835304726382,23.091006252338452,21.863246428096037,22.697786896609774
twi_neo_pattern7_v1.7_10yrs.db,24.348256605067704,23.302132575787496,23.87329550208301,23.16983270873677,21.852555457058557,22.705205361641745
twi_pairs_mixed_repeat_v1.7_10yrs.db,24.35389809793778,23.12990667939332,23.858255824297622,23.124146216937614,21.795473136874804,22.550193981473644
twi_pairs_mixed_v1.7_10yrs.db,24.385935202413847,23.119766132242408,23.878648290909993,23.14408361361944,21.79255856592254,22.698018612208813
twi_pairs_repeat_v1.7_10yrs.db,24.311470384444924,23.194633842872733,23.84012274221414,23.118480307638425,21.85385734652383,22.535145098755386
twi_pairs_v1.7_10yrs.db,24.290976923771723,23.113051786184116,23.779793658502633,23.13551942109687,21.85509489055668,22.53027261110326
u_long_ms_30_v1.7_10yrs.db,24.38890042815871,23.26023099334596,23.94334712128725,23.355445372153348,21.828574348732555,22.63358919751606
u_long_ms_40_v1.7_10yrs.db,24.358877220875076,23.143125571801846,23.902795369019408,23.512451217595135,21.859025119916417,22.634952499107012
u_long_ms_50_v1.7_10yrs.db,24.344374460298845,23.220905733614366,23.906736731334888,23.7392952278444,21.89236885261224,22.709989909653917
u_long_ms_60_v1.7_10yrs.db,24.323549048497533,23.205810125140886,23.893344192071897,23.842123249558767,21.940918638893013,22.654402710711224
