db,g,i,r,u,y,z
rolling_scale0.8_nslice3_v1.7_10yrs.db,24.370393761901724,23.358425120591264,23.951891648921546,23.286511789601843,21.960984543500746,22.720387069733817
rolling_scale0.9_nslice2_v1.7_10yrs.db,24.36955961905396,23.34064075719366,23.949042913543966,23.263160947763353,21.950395927482,22.72282009475658
rolling_scale0.9_nslice3_v1.7_10yrs.db,24.368393811395677,23.34529797289381,23.944208560840096,23.281325969834683,21.95028993722062,22.728781318096487
rolling_scale1.0_nslice2_v1.7_10yrs.db,24.380512222451934,23.361139959579724,23.950326030394674,23.281750734715786,21.954419075221896,22.723651366648248
rolling_scale1.0_nslice3_v1.7_10yrs.db,24.396305010495787,23.33822814698978,23.935248299504078,23.296308337179973,21.962393421321288,22.708129378427728
twi_neo_pattern1_v1.7_10yrs.db,24.364181991302395,20.993771770171804,21.300548691094598,23.27762605005655,21.96737285299091,20.458072239123755
twi_neo_pattern2_v1.7_10yrs.db,24.365261343181494,22.763166160091835,23.509921993007392,23.2910674630826,21.970807311563984,22.325023336950824
twi_neo_pattern3_v1.7_10yrs.db,24.382634174413,23.01959299110691,23.73369738913524,23.281954869717133,21.975180134299936,22.514064679492293
twi_neo_pattern4_v1.7_10yrs.db,24.37631306645266,23.141105397704166,23.78565570517729,23.27384963045393,21.973840984647303,22.585940268043323
twi_neo_pattern5_v1.7_10yrs.db,24.366033425132354,22.797796542541516,23.50484028123711,23.287266466453204,21.981014466360275,22.31594171029789
twi_neo_pattern6_v1.7_10yrs.db,24.382533285783964,22.875730379839915,23.599167080127053,23.2701751195859,21.980132903853125,22.406678024734074
twi_neo_pattern7_v1.7_10yrs.db,24.369901549392466,23.037780220567594,23.689213083279668,23.280606557649904,21.98363733657269,22.533146126509543
twi_pairs_mixed_repeat_v1.7_10yrs.db,24.379726746127023,23.391009672081733,23.968397061953333,23.28579672902444,21.974927972630308,22.739702772389407
twi_pairs_mixed_v1.7_10yrs.db,24.398281631004526,23.394320586672222,23.978059515067436,23.303298978037816,21.986695789033345,22.73953052524721
twi_pairs_repeat_v1.7_10yrs.db,24.37800414815357,23.379175682987988,23.96029267265145,23.276812989511896,21.970229551273825,22.73143633654759
twi_pairs_v1.7_10yrs.db,24.39213281600947,23.38671113093956,23.964597598654397,23.300197817464333,21.960805956124133,22.735321214419166
u_long_ms_30_v1.7_10yrs.db,24.342132492462643,23.364652517252416,23.945335862556142,23.448305240852527,21.95137363545446,22.72999002527604
u_long_ms_40_v1.7_10yrs.db,24.36665547011542,23.340435333509177,23.94744288831102,23.71035603783054,21.95062263992973,22.733844003332848
u_long_ms_50_v1.7_10yrs.db,24.349251898567164,23.33854345257017,23.950813914208645,23.852641051337432,21.93439885801128,22.728183492688633
u_long_ms_60_v1.7_10yrs.db,24.368252759427232,23.337245733662662,23.949215138041225,24.001003588623817,21.95829757939865,22.737675261345778
