uu,ug,ur,ui,uz,uy,gg,gr,gi,gz,gy,rr,ri,rz,ry,ii,iz,iy,zz,zy,yy
1949,1952,1946,1915,1463,761,2106,2108,2074,1993,1696,2108,2107,2053,1819,2109,2110,1938,2108,1950,1952
1733,1736,1732,1720,1325,489,2026,2029,1997,1946,1456,2029,2026,1993,1628,2027,2027,1728,2026,1732,1735
1735,1732,1733,1722,1389,516,2026,2026,2000,1976,1500,2029,2027,1991,1609,2027,2030,1728,2028,1736,1736
1734,1735,1730,1719,1411,744,2023,2028,1993,1967,1531,2029,2026,1996,1676,2030,2028,1727,2028,1731,1734
1734,1734,1733,1724,1471,861,2027,2029,2001,1954,1542,2029,2025,1981,1618,2029,2029,1727,2026,1730,1733
1733,1735,1729,1715,1440,850,2025,2024,1994,1955,1556,2028,2024,1987,1651,2030,2031,1726,2028,1729,1736
1733,1734,1732,1726,1440,552,2025,2029,2001,1973,1543,2029,2030,1995,1649,2031,2029,1728,2026,1731,1735
1733,1735,1731,1720,1432,568,2022,2027,1993,1964,1546,2027,2027,1988,1655,2030,2031,1727,2028,1732,1735
1734,1735,1732,1723,1406,660,2023,2024,1996,1958,1539,2027,2026,1998,1654,2028,2030,1727,2027,1733,1734
1733,1735,1731,1717,1389,706,2021,2025,1995,1961,1518,2027,2025,1992,1636,2027,2027,1727,2026,1734,1735
1735,1734,1733,1714,1360,682,2023,2026,1999,1961,1494,2028,2026,1987,1625,2028,2029,1728,2030,1733,1736
1734,1734,1734,1726,1437,722,2026,2027,2002,1980,1521,2030,2028,1995,1623,2029,2030,1727,2026,1732,1735
1733,1735,1732,1710,1426,819,2028,2027,2000,1970,1548,2028,2028,1990,1634,2028,2029,1726,2028,1734,1733
1735,1736,1734,1718,1433,791,2027,2026,1995,1962,1518,2027,2027,1989,1624,2027,2031,1727,2029,1735,1736
1736,1734,1734,1724,1405,791,2026,2031,1997,1946,1544,2030,2027,1990,1650,2029,2029,1727,2028,1735,1736
1735,1735,1735,1724,1367,792,2027,2029,1999,1955,1494,2029,2021,1976,1609,2026,2028,1729,2027,1732,1734
1734,1736,1734,1713,1429,811,2024,2026,1997,1960,1549,2028,2027,1989,1652,2028,2030,1729,2028,1735,1735
1734,1733,1733,1719,1358,809,2024,2029,1997,1958,1509,2029,2028,1986,1626,2029,2028,1729,2027,1730,1736
1734,1735,1732,1721,1393,554,2026,2028,1997,1963,1547,2030,2025,1985,1646,2028,2028,1727,2027,1731,1735
1736,1735,1733,1715,1414,673,2026,2029,2000,1963,1560,2030,2027,1986,1633,2031,2031,1727,2030,1735,1734
1733,1735,1731,1719,1383,721,2024,2030,1994,1951,1560,2028,2026,1981,1648,2030,2029,1727,2026,1733,1734
1734,1735,1734,1725,1365,770,2026,2031,2001,1962,1560,2031,2029,1987,1617,2027,2027,1727,2025,1733,1736
1736,1735,1734,1728,1457,800,2027,2031,2001,1966,1552,2031,2030,1982,1641,2031,2029,1728,2031,1733,1734
1733,1735,1732,1721,1454,818,2026,2030,1997,1951,1560,2030,2025,1977,1622,2027,2030,1726,2024,1734,1735
1732,1733,1732,1722,1454,745,2025,2028,1999,1941,1547,2030,2027,1979,1607,2029,2029,1729,2026,1734,1735
1735,1734,1734,1719,1372,764,2026,2026,1996,1963,1551,2029,2027,1989,1613,2029,2030,1728,2028,1732,1733
1734,1734,1733,1712,1384,750,2026,2023,1993,1953,1551,2028,2025,1978,1630,2026,2027,1728,2028,1733,1734
1735,1734,1735,1715,1386,858,2025,2029,2000,1968,1561,2030,2026,1984,1632,2029,2030,1725,2030,1734,1734
1734,1736,1731,1711,1423,849,2026,2026,1996,1957,1510,2026,2025,1989,1621,2028,2029,1728,2028,1734,1734
1734,1735,1733,1723,1385,863,2028,2028,1998,1963,1553,2028,2025,1981,1607,2027,2029,1729,2029,1734,1734
1733,1734,1732,1721,1267,564,2028,2031,2000,1945,1539,2163,2141,2096,1609,2165,2134,1727,2159,1732,1735
1733,1734,1731,1716,1332,535,2023,2028,1997,1952,1530,2160,2115,2077,1645,2157,2106,1727,2151,1732,1734
1734,1733,1732,1723,1346,496,2022,2024,1998,1970,1533,2158,2031,1996,1638,2147,2029,1726,2145,1733,1734
1735,1735,1734,1723,1308,534,2026,2030,1998,1968,1542,2148,2028,1992,1654,2145,2030,1726,2139,1732,1731
1733,1733,1731,1718,1355,453,2023,2026,1997,1982,1479,2158,2126,2076,1597,2156,2107,1725,2146,1730,1731
1732,1733,1732,1722,1368,531,2024,2029,2002,1957,1488,2149,2120,2074,1637,2154,2104,1727,2145,1734,1735
1734,1734,1733,1722,1347,521,2023,2028,1998,1963,1511,2155,2100,2043,1625,2148,2065,1727,2136,1732,1733
1734,1734,1733,1725,1374,693,2024,2028,1998,1937,1526,2029,2025,1978,1625,2030,2029,1729,2027,1731,1734
1736,1736,1734,1723,1298,544,2028,2028,1999,1940,1562,2031,2027,1994,1631,2029,2028,1725,2026,1734,1734
1734,1735,1733,1718,1380,522,2023,2029,1997,1942,1463,2030,2028,1978,1628,2028,2029,1727,2024,1730,1734
1734,1736,1734,1722,1371,551,2018,2024,1995,1943,1451,2029,2025,1982,1624,2029,2030,1725,2027,1731,1733
1736,1736,1734,1725,1411,549,2029,2030,2001,1976,1591,2031,2025,1993,1649,2032,2031,1732,2030,1733,1736
1733,1734,1733,1716,1384,598,2025,2026,2001,1976,1576,2027,2028,1994,1639,2029,2030,1726,2028,1731,1733
1732,1733,1733,1711,1388,455,2028,2032,1999,1984,1591,2030,2026,1989,1650,2030,2030,1726,2028,1731,1734
1733,1734,1732,1714,1336,455,2024,2026,2000,1957,1557,2028,2028,1990,1658,2030,2028,1728,2028,1732,1733
