db,g,i,r,u,y,z
footprint_0_v1.710yrs.db,24.409042973995234,23.299221408972862,23.961523603875104,23.302228794715347,21.85036180381251,22.692542681116613
footprint_1_v1.710yrs.db,24.370136852120055,23.274354501859882,23.910824918813493,23.229845537817724,21.88365665122269,22.701770199388307
footprint_2_v1.710yrs.db,24.38040442059635,23.337291863993993,23.965183975781617,23.260359229724102,21.890396947088753,22.678521686749985
footprint_3_v1.710yrs.db,24.41416382663588,23.31349140767336,23.93720828219434,23.27670154240769,21.89818605551738,22.708014717399546
footprint_4_v1.710yrs.db,24.442009540839184,23.362259834389093,23.95461377876163,23.317500186737703,21.952376227278535,22.72283584864786
footprint_5_v1.710yrs.db,24.41416382663588,23.31349140767336,23.93720828219434,23.27670154240769,21.89818605551738,22.708014717399546
footprint_6_v1.710yrs.db,24.38431720071206,23.352502012493538,23.950714640639845,23.278247690713208,21.905486152057897,22.7079475605861
footprint_7_v1.710yrs.db,24.38411109406343,23.31431398680484,23.936028660163018,23.25711031916288,21.90618801741512,22.68290817890334
footprint_8_v1.710yrs.db,24.44034335042348,23.368406965554517,23.976131234478594,23.283143058801354,21.918555422755837,22.70781234159571
pair_times_11_v1.7_10yrs.db,24.453807438348022,23.420273044917238,24.033388294526134,23.332363868592704,22.018707638493133,22.818038709117584
pair_times_22_v1.7_10yrs.db,24.477773393695564,23.3768244935221,24.034106571981457,23.285739059632288,22.007372476090204,22.82274547626976
pair_times_33_v1.7_10yrs.db,24.475270630260013,23.35514145771883,24.03622098491283,23.348359536507658,22.015349401015683,22.793552388745795
pair_times_44_v1.7_10yrs.db,24.503239249148898,23.40054729438822,23.99875915806927,23.35945267712272,21.98597533822008,22.82895019183108
pair_times_55_v1.7_10yrs.db,24.423994023477622,23.398020064402356,23.93537534199866,23.29027328021349,21.980726027633388,22.815559881723434
rolling_nm_scale0.2_nslice2_v1.7_10yrs.db,24.501536503598622,23.41668628330074,23.973839338516406,23.31540575636382,21.972655245964088,22.8266562802498
rolling_nm_scale0.2_nslice3_v1.7_10yrs.db,24.5011615384564,23.438405138022624,24.0297462826833,23.30036376350528,21.98997905453298,22.856220434555592
rolling_nm_scale0.4_nslice2_v1.7_10yrs.db,24.48414511384016,23.442790052333798,23.986851861237536,23.33525264715293,21.978561454171402,22.85188578490568
rolling_nm_scale0.4_nslice3_v1.7_10yrs.db,24.48660265902585,23.411724273997983,24.01303954696758,23.290418195576315,21.969802532096224,22.837893943100674
rolling_nm_scale0.6_nslice2_v1.7_10yrs.db,24.53913042341361,23.462816063177087,24.03857777435508,23.36656839310967,21.967014860163992,22.837926862717545
rolling_nm_scale0.6_nslice3_v1.7_10yrs.db,24.512025650298924,23.413162857330995,24.038093999081294,23.328305762591143,22.01095043525452,22.823976104372626
rolling_nm_scale0.8_nslice2_v1.7_10yrs.db,24.46669060577999,23.409614266460526,23.961910557624115,23.28631086913498,21.974213012479623,22.801664385168742
rolling_nm_scale0.8_nslice3_v1.7_10yrs.db,24.50316341385644,23.403367454303115,23.997321639081996,23.291289438292296,21.98524240623851,22.83993211093358
rolling_nm_scale0.9_nslice2_v1.7_10yrs.db,24.498402576481112,23.42994139849727,23.9691169259652,23.30971914764953,22.015005634756204,22.82543715853762
rolling_nm_scale0.9_nslice3_v1.7_10yrs.db,24.5065998719965,23.392402119842657,23.993336884721785,23.303658452603255,21.99833288925234,22.813499253770978
rolling_nm_scale1.0_nslice2_v1.7_10yrs.db,24.480010261131476,23.43989232662453,23.999401223066073,23.345226652687465,21.996269749775013,22.858090226434857
rolling_nm_scale1.0_nslice3_v1.7_10yrs.db,24.532772937435148,23.451491115122558,24.000373730253543,23.3323205029632,21.974998983280997,22.824779880042968
rolling_scale0.2_nslice2_v1.7_10yrs.db,24.46196752132102,23.376462310892062,24.02918649399874,23.300682362236532,22.001408096946786,22.8266326635027
rolling_scale0.2_nslice3_v1.7_10yrs.db,24.4880374154406,23.347665979179524,23.986478380818372,23.361361559978096,22.036197823402404,22.786566993580376
rolling_scale0.4_nslice2_v1.7_10yrs.db,24.48805120153435,23.349742478667046,24.039812611105983,23.356188558185274,22.02838998164033,22.80113935092238
rolling_scale0.4_nslice3_v1.7_10yrs.db,24.479761065093726,23.367467207724385,24.046976894022485,23.306246497532726,21.985906372818256,22.80947454518049
rolling_scale0.6_nslice2_v1.7_10yrs.db,24.4773587052493,23.39042216327284,23.999908224952215,23.304802557200542,22.01094107846222,22.76994308017445
rolling_scale0.6_nslice3_v1.7_10yrs.db,24.44577542682024,23.329670961809125,24.009938862161416,23.303531065503776,21.982444505791314,22.75153823489355
rolling_scale0.8_nslice2_v1.7_10yrs.db,24.475092502625145,23.326090749133584,23.991466636305823,23.350354062076,22.001959761080194,22.75963226882613
rolling_scale0.8_nslice3_v1.7_10yrs.db,24.416427281478292,23.33025433175676,23.98488875133733,23.261590176186992,22.017654635760586,22.81275832017975
rolling_scale0.9_nslice2_v1.7_10yrs.db,24.471497503527214,23.380400122765323,24.02550099089224,23.3366440696766,22.041973176941568,22.807786018494753
rolling_scale0.9_nslice3_v1.7_10yrs.db,24.522727300762984,23.346858382705356,24.05039747617623,23.32808329373934,22.01820177574884,22.77532246074952
rolling_scale1.0_nslice2_v1.7_10yrs.db,24.49332291205924,23.36205808324093,24.01087535065972,23.349499104683318,22.013654597697425,22.783263612959118
rolling_scale1.0_nslice3_v1.7_10yrs.db,24.42988345232548,23.32131314845979,24.030904175491077,23.28847912923658,21.967462154276618,22.76514843329148
twi_neo_pattern1_v1.7_10yrs.db,24.396164067888172,23.44255497744866,23.958130639965812,23.299053959424413,22.018472654042846,22.83007585454416
twi_neo_pattern2_v1.7_10yrs.db,24.487164360401845,23.418703661725498,23.992481931035506,23.303937973595424,22.0081480536334,22.81809340942874
twi_neo_pattern3_v1.7_10yrs.db,24.480089597163346,23.375177040777054,24.018632892142946,23.31376987142542,22.03167501511562,22.829593799628864
twi_neo_pattern4_v1.7_10yrs.db,24.51608791941553,23.41149917224088,23.99327982043023,23.335147301345025,21.993173726493435,22.807717568258155
twi_neo_pattern5_v1.7_10yrs.db,24.48775215408989,23.42998138990258,23.957099480675833,23.342073730440585,21.9374213078108,22.81259644101269
twi_neo_pattern6_v1.7_10yrs.db,24.540969813222347,23.39229587164075,23.99189498376796,23.32619683489939,22.035447173123174,22.814083747936575
twi_neo_pattern7_v1.7_10yrs.db,24.444277292728973,23.44049900257054,24.0519597065975,23.35109891804605,21.990836662314695,22.79648548952881
twi_pairs_mixed_repeat_v1.7_10yrs.db,24.516406867347047,23.412037981013576,23.99736783115707,23.32400170324689,21.985156302538584,22.799457197070986
twi_pairs_mixed_v1.7_10yrs.db,24.505292431544405,23.333318288225264,23.984211517846386,23.3275017269728,22.006372228615852,22.820605265384177
twi_pairs_repeat_v1.7_10yrs.db,24.48503281245844,23.349176973224786,23.960262127602633,23.292555579079256,21.99569663371228,22.75829029816161
twi_pairs_v1.7_10yrs.db,24.49072634359016,23.342476052943027,23.94718918931705,23.323766915595968,22.048858364747808,22.76519629409133
u_long_ms_30_v1.7_10yrs.db,24.437239402486746,23.410829211478827,23.973479057694036,23.477382653531524,22.00905859418848,22.831300550496152
u_long_ms_40_v1.7_10yrs.db,24.47590674597958,23.432623104954367,24.00616068621119,23.722283550933145,21.97592171961673,22.82134738150669
u_long_ms_50_v1.7_10yrs.db,24.49730857293055,23.456434462963614,24.021951845068568,23.8642114719123,22.013990412209395,22.843765017353714
u_long_ms_60_v1.7_10yrs.db,24.483975057629507,23.440121798887535,23.9920249311735,24.0286360569606,22.03097112333434,22.825369482730387
