db,uu,ug,ur,ui,uz,uy,gg,gr,gi,gz,gy,rr,ri,rz,ry,ii,iz,iy,zz,zy,yy
third_obs_pt60v1.5_10yrs.db,54,94,60,59,150,72,61,65,63,72,97,57,64,52,69,54,40,45,54,64,63
third_obs_pt90v1.5_10yrs.db,53,107,56,63,141,84,59,64,60,62,94,63,56,58,75,59,47,46,59,60,58
twilight_neo_mod1_v1.5_10yrs.db,65,163,51,163,83,68,73,66,108,75,78,93,92,165,119,88,58,55,112,78,77
twilight_neo_mod2_v1.5_10yrs.db,64,172,58,89,118,47,69,66,74,77,76,78,64,88,67,74,53,60,78,70,70
twilight_neo_mod3_v1.5_10yrs.db,65,179,56,72,142,58,67,62,69,84,70,70,62,76,103,72,60,53,71,65,67
twilight_neo_mod4_v1.5_10yrs.db,57,165,61,64,99,56,66,66,65,67,80,71,65,70,81,68,51,53,66,69,66
u60_v1.5_10yrs.db,0,7,0,5,60,16,43,59,52,93,107,42,47,71,91,41,54,44,48,58,47
var_expt_v1.5_10yrs.db,47,86,64,59,141,126,48,56,52,48,69,33,54,39,62,28,7,39,20,37,35
wfd_depth_scale0.65_noddf_v1.5_10yrs.db,174,198,106,108,123,97,167,37,56,48,47,14,46,55,54,13,31,18,15,41,4
wfd_depth_scale0.65_v1.5_10yrs.db,171,195,90,70,114,57,138,27,43,37,42,13,31,39,50,13,25,12,13,31,1
wfd_depth_scale0.70_noddf_v1.5_10yrs.db,181,206,76,83,117,73,113,45,60,52,55,21,60,56,58,21,37,32,25,48,8
wfd_depth_scale0.70_v1.5_10yrs.db,170,204,62,60,132,94,57,36,48,55,81,14,50,53,50,13,37,27,15,39,3
wfd_depth_scale0.75_noddf_v1.5_10yrs.db,166,199,51,61,128,105,44,50,67,83,98,33,57,60,57,25,42,34,27,57,34
wfd_depth_scale0.75_v1.5_10yrs.db,158,192,52,48,130,89,26,49,54,70,79,6,48,59,48,11,37,24,10,40,11
wfd_depth_scale0.80_noddf_v1.5_10yrs.db,114,190,61,62,130,114,57,62,67,76,108,42,60,69,78,44,48,44,44,57,45
wfd_depth_scale0.80_v1.5_10yrs.db,54,177,39,40,134,83,33,51,47,79,105,19,44,67,73,21,47,40,24,57,26
wfd_depth_scale0.85_noddf_v1.5_10yrs.db,66,148,68,65,140,86,65,69,71,95,89,55,61,75,73,56,47,46,58,66,58
wfd_depth_scale0.85_v1.5_10yrs.db,53,142,51,64,158,49,50,53,64,93,100,38,53,68,77,32,40,43,38,56,48
wfd_depth_scale0.90_noddf_v1.5_10yrs.db,69,120,63,71,140,68,66,64,69,70,94,66,62,57,74,64,55,55,63,65,61
wfd_depth_scale0.90_v1.5_10yrs.db,56,87,59,62,130,59,58,60,60,94,95,55,55,65,75,56,54,52,59,62,58
wfd_depth_scale0.95_noddf_v1.5_10yrs.db,67,75,66,71,131,70,71,66,72,73,91,67,69,66,73,67,65,63,68,71,68
wfd_depth_scale0.95_v1.5_10yrs.db,54,67,63,63,108,76,62,64,67,75,111,62,64,64,82,64,59,55,66,59,59
wfd_depth_scale0.99_noddf_v1.5_10yrs.db,61,67,69,74,98,69,69,73,75,68,78,69,73,63,72,68,63,63,69,73,68
wfd_depth_scale0.99_v1.5_10yrs.db,57,61,63,67,88,41,66,64,69,66,87,67,69,68,71,67,60,53,67,67,68
