uu,ug,ur,ui,uz,uy,gg,gr,gi,gz,gy,rr,ri,rz,ry,ii,iz,iy,zz,zy,yy
27143557,27143557,27143557,27143557,9406443,0,27143557,27143557,27143557,23408424,23279752,27143557,27143557,27143557,23408424,27143557,27143557,27143557,27143557,27143557,27143557
27143557,27143557,27143557,27143557,27143557,27003245,27143557,27143557,27143557,27143557,27048914,27143557,27143557,27143557,2512366,27143557,27143557,27143557,27143557,27143557,27143557
27143557,27143557,27143557,27143557,27044775,62615,27143557,27143557,27143557,27143557,6321442,27143557,27143557,27143557,9452112,27143557,27143557,27143557,27143557,27143557,27143557
27143557,27143557,27143557,27143557,27143557,21367932,27143557,27143557,27143557,23408424,110422,27143557,27143557,27143557,21521466,27143557,27143557,27143557,27143557,27143557,27143557
27143557,27143557,27143557,27143557,24622001,0,27143557,27143557,27143557,24706750,32725,27143557,27143557,24640693,32725,27143557,27143557,27143557,27143557,27143557,27143557
27143557,27143557,27143557,27143557,23408424,5768436,27143557,27143557,27143557,23408424,5747606,27143557,27143557,27143557,27111529,27143557,27143557,27143557,27143557,27143557,27143557
27143557,27143557,27143557,27143557,17788334,20830,27143557,27143557,27143557,27143557,20830,27143557,27143557,27143557,11936237,27143557,27143557,27143557,27143557,27143557,27143557
27143557,27143557,27143557,27143557,21401961,56867,27143557,27143557,27143557,27111529,27143557,27143557,27143557,27143557,27143557,27143557,27143557,27143557,27143557,27143557,27143557
27143557,27143557,27143557,27143557,9411953,2536960,27143557,27143557,27143557,27143557,24640496,27143557,27143557,27143557,27143557,27143557,27143557,27143557,27143557,27143557,27143557
27143557,27143557,27143557,24706750,21411985,17676852,27143557,27143557,27143557,27143557,119482,27143557,27143557,27143557,27143557,27143557,27143557,27143557,27143557,27143557,27143557
27143557,27143557,27143557,27143557,24571734,20830,27143557,27143557,27143557,27118718,20830,27143557,27143557,27143557,6346281,27143557,27143557,27143557,27143557,27143557,27143557
27143557,27143557,27143557,27143557,23375699,24538646,27143557,27143557,27143557,27118718,27118718,27143557,27143557,27143557,27143557,27143557,27143557,27143557,27143557,27143557,27143557
27143557,27143557,27143557,27143557,27143557,27118718,27143557,27143557,27143557,27143557,27143557,27143557,27143557,27143557,27143557,27143557,27143557,27143557,27143557,27143557,27143557
27143557,27143557,27143557,27143557,11940376,5631419,27143557,27143557,27143557,27143557,27143557,27143557,27143557,27143557,27143557,27143557,27143557,27143557,27143557,27143557,27143557
27143557,27143557,27143557,27143557,27063859,9373718,27143557,27143557,27143557,27143557,27143557,27143557,27143557,27143557,27143557,27143557,27143557,27143557,27143557,27143557,27143557
27143557,27143557,27143557,27143557,27143557,8158877,27143557,27143557,27143557,27143557,27143557,27143557,27143557,27143557,27143557,27143557,27143557,27143557,27143557,27143557,27143557
27143557,27143557,27143557,27143557,27110832,27084689,27143557,27143557,27143557,27143557,27109528,27143557,27143557,27143557,27109528,27143557,27143557,27143557,27143557,27143557,27143557
27143557,27143557,27143557,27143557,27143557,17644127,27143557,27143557,27143557,27143557,27143557,27143557,27143557,27143557,27143557,27143557,27143557,27143557,27143557,27143557,27143557
27143557,27143557,27143557,27143557,27118718,17708636,27143557,27143557,27143557,27143557,19118688,27143557,27143557,27143557,27143557,27143557,27143557,27143557,27143557,27143557,27143557
27143557,27143557,27143557,27143557,27143557,27056800,27143557,27143557,27143557,27143557,23910907,27143557,27143557,27143557,27143557,27143557,27143557,27143557,27143557,27143557,27143557
27143557,27143557,27143557,27143557,27143557,23349556,27143557,27143557,27143557,27143557,23284803,27143557,27143557,27143557,23349556,27143557,27143557,27143557,27143557,27143557,27143557
27143557,27143557,27143557,27143557,23387594,2590318,27143557,27143557,27143557,27143557,5731572,27143557,27143557,27143557,27143557,27143557,27143557,27143557,27143557,27143557,27143557
27143557,27143557,27143557,27143557,24640496,3799886,27143557,27143557,27143557,27143557,3194612,27143557,27143557,27143557,27109528,27143557,27143557,27143557,27143557,27143557,27143557
27143557,27143557,27143557,27143557,24563240,21313203,27143557,27143557,27143557,5797629,21358872,27143557,27143557,24706750,18984680,27143557,27143557,27143557,27143557,27143557,27143557
27143557,27143557,27143557,27143557,27014885,23841103,27143557,27143557,27143557,9565487,9348034,27143557,27143557,27143557,27111529,27143557,27143557,27143557,27143557,27143557,27143557
27143557,27143557,27143557,2625741,29890,0,27143557,27143557,9531458,208263,63919,27143557,27143557,27143557,63919,27143557,27143557,27143557,27143557,27143557,27143557
27143557,27143557,27143557,27111529,3844721,34029,27143557,27143557,27143557,7051228,79698,27143557,27143557,27111529,5618197,27143557,27143557,27075606,27143557,27143557,27143557
