uu,ug,ur,ui,uz,uy,gg,gr,gi,gz,gy,rr,ri,rz,ry,ii,iz,iy,zz,zy,yy
3,3,3,2,2,1,3,3,3,1,1,3,3,3,3,3,3,3,3,3,3
3,3,3,2,1,0,3,3,3,0,0,3,3,2,0,3,3,3,3,3,3
2,3,2,1,1,0,3,3,1,0,0,3,3,1,0,3,3,1,3,1,3
3,3,3,2,0,0,3,3,3,2,2,3,3,3,2,3,3,3,3,3,3
3,3,3,1,0,0,3,3,3,0,0,3,3,2,2,3,3,3,3,3,3
3,3,3,2,0,0,3,3,2,1,1,3,3,2,2,3,3,3,3,3,3
3,3,3,3,0,0,3,3,3,2,2,3,3,2,1,3,3,3,3,3,3
3,3,3,3,0,0,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3
3,3,3,2,0,0,3,3,2,0,0,3,3,1,2,3,3,3,3,3,3
11,11,11,10,7,4,11,11,11,9,6,11,11,11,11,11,11,11,11,11,11
3,3,3,3,1,0,3,3,3,1,1,3,3,3,3,3,3,3,3,3,3
3,3,3,2,1,0,3,3,2,0,0,3,3,3,3,3,3,3,3,3,3
3,3,3,3,1,0,3,3,3,2,1,3,3,3,3,3,3,3,3,3,3
3,3,3,3,2,0,3,3,2,1,1,3,3,3,3,3,3,3,3,3,3
3,3,3,3,2,0,3,3,3,1,1,3,3,3,2,3,3,3,3,3,3
3,3,3,3,1,1,3,3,3,1,1,3,3,3,3,3,3,3,3,3,3
3,3,3,3,0,0,3,3,2,1,0,3,3,2,0,3,3,3,3,3,3
3,3,3,1,0,0,3,3,1,0,0,3,3,1,2,3,3,3,3,3,3
3,3,3,1,0,0,3,3,1,0,1,3,3,3,3,3,3,3,3,3,3
3,3,3,2,0,0,3,3,3,1,0,3,3,1,0,3,3,3,3,3,3
3,3,3,2,1,0,3,3,3,0,0,3,3,1,0,3,3,3,3,3,3
3,3,3,1,0,0,3,3,2,1,0,3,3,2,0,3,3,3,3,3,3
3,3,3,2,0,0,3,3,3,0,0,3,3,1,2,3,3,3,3,3,3
3,3,3,1,0,0,3,3,3,1,0,3,3,2,3,3,3,3,3,3,3
3,3,3,2,0,0,3,3,3,2,2,3,3,2,2,3,3,3,3,3,3
3,3,3,1,0,0,3,3,2,0,0,3,3,1,0,3,3,3,3,3,3
3,3,3,1,0,0,3,3,3,0,0,3,3,1,0,3,3,3,3,3,3
3,3,3,2,0,0,3,3,2,0,0,3,3,3,3,3,3,3,3,3,3
3,3,3,2,1,0,3,3,3,3,1,3,3,3,1,3,3,3,3,3,3
3,3,3,2,0,0,3,3,2,0,0,3,3,2,2,3,3,3,3,3,3
3,3,3,3,1,1,3,3,3,2,1,3,3,3,3,3,3,3,3,3,3
3,3,3,1,0,0,3,3,2,1,1,3,3,2,2,3,3,3,3,3,3
3,3,3,1,0,0,3,3,3,1,0,3,3,3,0,3,3,3,3,3,3
3,3,3,2,0,0,3,3,2,0,0,3,3,2,1,3,3,3,3,3,3
3,3,3,2,0,0,3,3,2,0,0,3,3,2,1,3,3,3,3,3,3
3,3,3,2,1,0,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3
3,3,3,2,0,0,3,3,2,0,0,3,3,1,3,3,3,3,3,3,3
3,3,3,2,0,0,3,3,3,3,1,3,3,3,2,3,3,3,3,3,3
3,3,3,1,0,0,3,3,2,1,1,3,3,3,3,3,3,3,3,3,3
3,3,3,3,1,0,3,3,3,1,1,3,3,2,2,3,3,3,3,3,3
3,3,3,1,0,0,3,3,2,2,1,3,3,3,2,3,3,3,3,3,3
3,3,3,2,2,0,3,3,3,3,1,3,3,2,3,3,3,3,3,3,3
3,3,3,3,0,1,3,3,3,0,0,3,3,3,1,3,3,3,3,3,3
3,3,3,2,1,1,3,3,3,1,1,3,3,2,2,3,3,3,3,3,3
3,3,3,2,1,0,3,3,2,1,0,3,3,2,1,3,3,3,3,3,3
3,3,3,2,0,0,3,3,3,0,1,3,3,2,3,3,3,3,3,3,3
3,3,3,3,0,0,3,3,3,2,1,3,3,2,2,3,3,3,3,3,3
3,3,3,2,0,0,3,3,3,1,0,3,3,3,1,3,3,3,3,3,3
3,3,3,3,0,0,3,3,3,1,0,3,3,3,1,3,3,3,3,3,3
