0.5005, 13.91
0.5037, 14.54
0.5079, 6.728
0.5079, 13.67
0.5079, 14.19
0.5086, 14.68
0.5079, 15.17
0.5075, 16.44
0.5120, 9.786
0.5125, 11.70
0.5100, 14.31
0.5120, 14.93
0.5120, 15.61
0.5100, 16.85
0.5116, 17.98
0.5134, 18.43
0.5166, 8.621
0.5141, 9.065
0.5162, 10.57
0.5162, 10.78
0.5162, 13.47
0.5100, 13.88
0.5141, 16.35
0.5162, 20.33
0.5162, 21.91
0.5193, 18.05
0.5204, 19.60
0.5245, 7.705
0.5249, 11.81
0.5245, 14.20
0.5214, 14.67
0.5245, 19.37
0.5245, 20.19
0.5299, 10.93
0.5280, 18.38
0.5287, 8.655
0.5328, 10.37
0.5328, 10.49
0.5328, 10.81
0.5337, 12.16
0.5342, 12.93
0.5307, 13.46
0.5328, 13.58
0.5332, 15.14
0.5328, 15.62
0.5328, 16.88
0.5370, 10.04
0.5370, 11.30
0.5370, 11.93
0.5370, 12.53
0.5370, 12.77
0.5370, 15.50
0.5370, 16.23
0.5411, 6.235
0.5411, 7.118
0.5415, 9.374
0.5411, 18.62
0.5453, 10.93
0.5453, 11.09
0.5453, 17.36
0.5453, 17.93
0.5453, 18.15
0.5432, 18.35
0.5465, 10.43
0.5465, 12.06
0.5453, 12.86
0.5501, 15.11
0.5498, 16.90
0.5490, 21.29
0.5536, 10.64
0.5473, 11.29
0.5536, 11.52
0.5536, 13.72
0.5536, 14.72
0.5536, 20.70
0.5545, 21.06
0.5515, 9.365
0.5577, 9.834
0.5581, 12.24
0.5577, 10.89
0.5619, 16.75
0.5664, 10.02
0.5660, 11.14
0.5660, 11.82
0.5660, 14.81
0.5648, 15.14
0.5660, 17.07
0.5660, 19.00
0.5702, 11.52
0.5702, 12.95
0.5695, 15.21
0.5702, 15.38
0.5702, 18.11
0.5702, 20.57
0.5640, 21.01
0.5743, 8.659
0.5681, 9.838
0.5743, 11.94
0.5743, 14.95
0.5757, 19.40
0.5785, 10.71
0.5785, 13.31
0.5764, 10.03
0.5785, 13.00
0.5826, 13.50
0.5826, 14.62
0.5826, 19.06
0.5868, 9.656
0.5877, 12.36
0.5909, 7.422
0.5909, 8.659
0.5889, 19.33
0.5951, 7.296
0.5951, 11.50
0.5951, 11.75
0.5955, 12.21
0.5960, 12.63
0.5972, 13.50
0.5992, 14.80
0.5992, 18.33
0.6001, 18.74
0.6048, 11.59
0.6046, 12.43
0.6030, 12.91
0.6048, 15.43
0.6013, 8.671
0.6076, 10.05
0.6076, 10.87
0.6076, 19.92
0.6117, 11.36
0.6117, 12.06
0.6055, 12.58
0.6117, 16.45
0.6096, 18.70
0.6204, 10.49
0.6138, 11.51
0.6200, 12.33
0.6159, 15.43
0.6246, 9.721
0.6231, 10.64
0.6242, 15.09
0.6200, 19.94
0.6242, 10.70
0.6283, 17.23
0.6279, 17.80
0.6283, 19.34
0.6325, 11.69
0.6325, 19.79
0.6366, 7.181
0.6366, 7.835
0.6366, 9.384
0.6366, 10.01
0.6366, 12.29
0.6366, 13.16
0.6366, 16.07
0.6370, 16.87
0.6345, 17.90
0.6408, 11.85
0.6449, 13.64
0.6449, 20.92
0.6491, 10.39
0.6491, 11.30
0.6491, 22.12
0.6532, 7.969
0.6532, 8.301
0.6470, 9.396
0.6532, 9.830
0.6545, 13.97
0.6501, 16.92
0.6574, 11.14
0.6553, 11.84
0.6586, 12.54
0.6574, 13.00
0.6574, 16.66
0.6574, 19.79
0.6624, 7.004
0.6615, 10.20
0.6615, 10.65
0.6615, 14.54
0.6611, 21.86
0.6657, 6.354
0.6657, 11.29
0.6657, 13.70
0.6657, 14.37
0.6657, 15.49
0.6657, 15.84
0.6657, 17.98
0.6698, 10.86
0.6698, 13.87
0.6667, 14.05
0.6698, 20.98
0.6719, 12.57
0.6740, 17.58
0.6777, 10.26
0.6781, 19.58
0.6781, 20.75
0.6823, 9.053
0.6823, 9.502
0.6823, 11.88
0.6823, 13.58
0.6823, 15.78
0.6823, 17.26
0.6869, 16.41
0.6864, 22.00
0.6910, 11.57
0.6948, 11.21
0.6948, 13.68
0.6935, 19.70
0.6989, 15.82
0.7010, 11.48
0.7031, 13.23
0.7031, 13.88
0.7031, 16.12
0.6968, 16.40
0.7031, 16.62
0.7031, 11.60
0.7072, 20.86
0.7126, 11.71
0.7114, 12.87
0.7114, 18.37
0.7155, 10.96
0.7155, 14.46
0.7155, 15.60
0.7134, 15.84
0.7134, 16.11
0.7238, 13.82
0.7238, 17.11
0.7242, 18.77
0.7280, 10.51
0.7280, 11.37
0.7259, 11.62
0.7280, 12.40
0.7280, 19.60
0.7325, 13.63
0.7321, 14.46
0.7363, 8.399
0.7363, 9.881
0.7363, 12.63
0.7363, 15.88
0.7363, 16.10
0.7367, 19.27
0.7404, 15.64
0.7342, 18.76
0.7446, 9.373
0.7384, 10.50
0.7446, 16.45
0.7446, 16.82
0.7487, 13.18
0.7483, 18.42
0.7487, 19.66
0.7529, 7.981
0.7467, 8.387
0.7529, 9.223
0.7529, 10.99
0.7525, 13.34
0.7529, 16.62
0.7529, 16.90
0.7529, 17.26
0.7487, 19.29
0.7529, 21.68
0.7558, 15.63
0.7591, 16.80
0.7653, 14.86
0.7660, 15.69
0.7674, 13.36
0.7695, 19.82
0.7699, 21.80
0.7736, 9.514
0.7736, 10.48
0.7736, 12.49
0.7736, 16.16
0.7736, 16.40
0.7736, 18.12
0.7778, 13.23
0.7790, 19.23
0.7819, 9.798
0.7819, 9.924
0.7819, 20.25
0.7861, 11.02
0.7903, 4.911
0.7903, 11.25
0.7840, 12.50
0.7903, 15.51
0.7944, 19.10
0.7986, 12.91
0.8027, 10.83
0.8027, 11.62
0.8031, 15.14
0.8027, 18.65
0.8027, 19.73
0.8082, 13.10
0.8110, 11.46
0.8152, 17.57
0.8172, 15.18
0.8193, 18.36
0.8193, 13.04
0.8235, 14.11
0.8235, 16.04
0.8276, 11.40
0.8272, 16.20
0.8318, 7.276
0.8255, 17.56
0.8318, 20.52
0.8359, 16.92
0.8401, 13.22
0.8401, 13.98
0.8339, 16.05
0.8401, 19.48
0.8380, 11.40
0.8442, 12.75
0.8447, 12.91
0.8484, 19.69
0.8525, 19.02
0.8567, 14.28
0.8567, 14.48
0.8567, 18.49
0.8604, 9.283
0.8622, 11.25
0.8588, 12.75
0.8546, 12.90
0.8608, 13.10
0.8650, 15.16
0.8650, 17.89
0.8705, 11.82
0.8691, 13.73
0.8691, 16.99
0.8691, 19.91
0.8733, 9.566
0.8733, 15.74
0.8671, 18.48
0.8733, 19.31
0.8733, 20.17
0.8743, 11.21
0.8775, 16.31
0.8775, 17.42
0.8816, 11.75
0.8858, 11.88
0.8862, 17.56
0.8899, 12.19
0.8982, 12.44
0.8991, 13.03
0.8982, 14.11
0.9024, 11.73
0.8989, 11.89
0.9024, 16.69
0.9065, 19.76
0.9065, 20.07
0.9111, 10.73
0.9086, 13.01
0.9190, 17.17
0.9190, 17.30
0.9235, 13.22
0.9231, 13.79
0.9231, 16.34
0.9227, 18.96
0.9314, 11.43
0.9318, 16.03
0.9328, 16.89
0.9356, 9.920
0.9356, 10.20
0.9356, 12.41
0.9356, 14.83
0.9397, 9.440
0.9397, 13.25
0.9397, 15.06
0.9393, 18.64
0.9397, 19.22
0.9439, 11.10
0.9439, 11.66
0.9418, 16.11
0.9439, 22.35
0.9480, 7.867
0.9494, 10.77
0.9480, 12.11
0.9480, 14.08
0.9418, 16.87
0.9522, 9.881
0.9522, 12.00
0.9480, 12.41
0.9522, 13.03
0.9563, 13.25
0.9563, 13.44
0.9563, 17.89
0.9563, 18.14
0.9605, 20.25
0.9605, 10.73
0.9688, 11.96
0.9688, 18.28
0.9667, 13.24
0.9730, 13.49
0.9771, 15.09
0.9771, 15.97
0.9771, 18.40
0.9709, 20.24
0.9820, 13.55
0.9868, 16.72
0.9896, 13.23
0.9896, 17.63
0.9937, 18.55
0.9979, 11.24
0.9983, 19.34
1.002, 11.67
1.002, 14.64
1.002, 16.68
1.006, 14.11
1.006, 18.65
1.010, 12.03
1.010, 14.40
1.014, 14.96
1.014, 17.96
1.015, 18.10
1.016, 19.93
1.019, 10.55
1.019, 11.89
1.019, 16.73
1.023, 11.65
1.027, 9.944
1.027, 15.19
1.027, 18.78
1.031, 12.45
1.031, 14.20
1.031, 16.90
1.027, 19.88
1.035, 7.650
1.035, 19.47
1.039, 12.15
1.039, 13.48
1.039, 18.87
1.044, 17.20
1.046, 7.331
1.048, 10.80
1.049, 13.92
1.052, 11.65
1.052, 12.75
1.060, 12.86
1.064, 10.33
1.064, 10.52
1.065, 13.47
1.058, 13.92
1.064, 14.18
1.064, 14.74
1.064, 16.11
1.064, 17.39
1.064, 18.88
1.062, 11.63
1.068, 18.25
1.073, 15.65
1.077, 16.50
1.077, 19.53
1.075, 13.46
1.075, 14.74
1.081, 17.76
1.079, 18.94
1.085, 19.07
1.085, 21.74
1.089, 22.06
1.093, 10.73
1.095, 13.14
1.093, 14.11
1.087, 19.52
1.098, 8.584
1.098, 13.69
1.095, 17.73
1.098, 20.35
1.102, 11.88
1.104, 10.74
1.109, 13.11
1.110, 14.73
1.110, 19.31
1.114, 18.40
1.114, 19.53
1.116, 13.16
1.118, 14.21
1.119, 14.54
1.118, 16.34
1.118, 21.07
1.127, 15.09
1.131, 11.42
1.129, 14.54
1.129, 16.33
1.135, 19.47
1.139, 12.28
1.143, 13.29
1.143, 14.36
1.137, 15.10
1.143, 20.44
1.147, 13.51
1.147, 13.86
1.147, 16.73
1.147, 18.50
1.152, 9.447
1.152, 13.13
1.152, 13.63
1.156, 12.15
1.156, 12.50
1.160, 14.18
1.160, 17.35
1.160, 18.26
1.162, 9.443
1.168, 13.96
1.168, 17.12
1.172, 13.10
1.172, 13.64
1.172, 14.62
1.172, 16.10
1.172, 16.95
1.172, 17.79
1.170, 14.19
1.181, 10.61
1.181, 11.27
1.181, 11.65
1.185, 13.23
1.185, 16.66
1.185, 17.50
1.189, 16.94
1.193, 15.37
