uu,ug,ur,ui,uz,uy,gg,gr,gi,gz,gy,rr,ri,rz,ry,ii,iz,iy,zz,zy,yy,db
17772.837581317828,9929.162256155836,18121.528887636752,5290.184651331071,,1.2380707645445737,32327.617222508532,30757.213048606758,10533.85810495765,1164.1125637649725,333.41728808301093,98554.1290321241,40416.25454876092,8518.864337514879,1198.5864325769835,63065.22444977469,39183.310580032965,16913.720469547818,64460.45947220631,43144.224667541566,49151.62974092335,wfd_depth_scale0.75_noddf_v1.5_10yrs.db
16631.331132816278,9524.477725357347,16425.318575128294,4655.83915531813,,16.21616239850583,30478.371712245156,27587.973805922917,9213.88043254574,1067.217016659584,241.1361954663187,91316.40319945176,35562.97592317884,7893.210311493116,898.9652668216493,79094.19538405734,39232.86005131666,16692.887918767978,81531.4498577129,41477.66135540219,61447.77281222553,wfd_depth_scale0.75_v1.5_10yrs.db
18027.553727795726,10112.176775446667,18810.949839232442,5967.066427820917,,0.00567017661810818,33374.56341553983,30086.501872968896,9998.645199343378,1011.4164718275227,282.14777645318685,101352.56919996471,39543.975665676364,7297.665833091631,1003.169909252612,81686.015539504,39336.699275419945,19034.4125072878,65035.555163779274,45593.01152611717,86878.90394145613,wfd_depth_scale0.80_noddf_v1.5_10yrs.db
16277.426887178908,9620.599856749766,16737.08686353183,5134.79417683783,,0.21444738193559754,30366.51796958758,27484.508995516928,9270.257716272525,752.0537087988472,197.01722394563583,92881.06557516524,36077.703397684134,6694.401019590942,1078.4390723147121,79693.84154003211,37576.43349035769,17844.923623215844,81878.49086156714,43759.31543759757,81889.74071579581,wfd_depth_scale0.80_v1.5_10yrs.db
18155.72350115831,9823.404116109032,19358.08060445421,6129.761100120312,,0.1811284210481449,34127.068045466316,30014.271834299212,9866.694983015175,1109.9296164418602,240.39500763959938,104126.29599413273,40286.68776882299,7365.653869099243,1264.7757350885304,67320.80069408097,38790.04201533232,18797.644911598014,65354.072878273226,47730.563662556604,74047.54650850776,wfd_depth_scale0.85_noddf_v1.5_10yrs.db
16656.404153980002,9127.242670549527,16966.44787360892,5228.081102944603,,0.06332971199320163,30144.972852551797,26296.230009183848,9307.247357656252,827.1739740620552,176.80428429790436,96671.7326790102,35251.10610033489,7000.455455166641,1188.4019489712387,82505.48263128876,38036.935983502015,17588.54371290118,83395.5197051479,45189.611428874334,92894.55339704096,wfd_depth_scale0.85_v1.5_10yrs.db
17261.15572058683,10539.437535277353,20078.76084483417,6260.8943047745015,,0.3069829863768469,24626.692892049567,30344.485841464528,9461.116430007703,1014.2639737591696,292.54289936981945,100958.4877703595,39582.388636233685,6838.403543489568,1504.9375911251898,89208.52856573774,39702.25363264402,19965.46939165975,85797.46757878952,49242.89908995874,105456.5604869024,wfd_depth_scale0.90_noddf_v1.5_10yrs.db
16081.209703169085,9465.97095955506,17803.22154231622,5742.166879537966,,0.5939680694819118,29955.52131575764,27774.031922598653,8565.148373592874,886.69103606451,184.13479934052472,94180.17847912686,35509.916788340684,6864.350005361202,1054.1126404481224,79616.21211795685,37877.24509600776,18428.86221192616,81336.7609778077,47781.30160450423,71096.63452736755,wfd_depth_scale0.90_v1.5_10yrs.db
16662.439155261898,10319.051484265992,20899.086645076302,6579.2947680049565,,0.07730168905155926,23823.51189874925,30577.92694933561,10095.60364602019,908.488508460142,309.78240825156536,79244.63473973436,40043.41173103315,7129.045218063399,1200.7511910552694,68007.18133813191,40562.97444589002,20743.584518249398,70248.72099087089,52232.317441559564,77873.66054967754,wfd_depth_scale0.95_noddf_v1.5_10yrs.db
14997.718924469147,9292.727693801746,18856.7071308906,5909.269600425708,,0.08668835068997538,30454.639986461825,28441.762776667045,9299.5735917985,824.3776582481752,154.88418020169345,96688.68110279867,36625.47026217368,6059.942195144477,1021.8058752028377,86970.46086501406,38924.69042834923,19377.072132263038,65423.86773772891,48740.27236853394,74664.3271723177,wfd_depth_scale0.95_v1.5_10yrs.db
12313.01970871334,9985.88409431432,22029.83168891623,7128.944497021725,,0.3042785187065173,31854.08568768084,31969.290949199425,10538.3006601237,1004.8409494858192,440.8995722841919,107613.91679716752,42989.96911160056,7602.376616335815,1321.3580506040296,67213.02928175278,40426.812787113646,20518.525475875238,72595.87242811838,51987.7515678361,64647.55818655365,wfd_depth_scale0.99_noddf_v1.5_10yrs.db
11991.501319219353,9417.257747065003,19873.157931178368,6386.051469183511,,0.12080149728128033,22556.17163226569,28655.459046331933,9340.755180898515,881.7221769549243,313.93194926033226,101027.89752357092,38639.440275318055,6852.0607640359285,1228.2925999410131,89913.19512818256,40401.445198151065,20591.47442528205,68308.50437661116,49786.37561724515,98848.7969963052,wfd_depth_scale0.99_v1.5_10yrs.db
