db,g,i,r,u,y,z
wfd_depth_scale0.65_noddf_v1.5_10yrs.db,24.605944700461244,23.370826337920235,24.016262007736508,23.612462534907646,22.03837299879041,22.750355432386563
wfd_depth_scale0.65_v1.5_10yrs.db,24.565393140864646,23.34733426228317,24.025019830470974,23.58390481040356,22.011431252078125,22.811969977172833
wfd_depth_scale0.70_noddf_v1.5_10yrs.db,24.55950459394846,23.294713167907332,23.99068309787281,23.530008719065833,21.964766233120883,22.736100124898446
wfd_depth_scale0.70_v1.5_10yrs.db,24.552619149515024,23.342306743665425,23.95610576804235,23.586093403091176,22.013873234354122,22.79723812177791
wfd_depth_scale0.75_noddf_v1.5_10yrs.db,24.52470027210304,23.342331114074486,23.993914121738733,23.60466472435609,21.94807384591627,22.79548039407712
wfd_depth_scale0.75_v1.5_10yrs.db,24.544921598112147,23.382120286118976,24.065030145708956,23.511539178862567,21.997339552081662,22.798619965542596
wfd_depth_scale0.80_noddf_v1.5_10yrs.db,24.542573722308184,23.271315872272485,23.982788611394632,23.539125207674424,22.015735268520327,22.79807787940175
wfd_depth_scale0.80_v1.5_10yrs.db,24.632504502537518,23.320797912151605,24.03216538897525,23.570185232596618,21.94997461444628,22.77036951735203
wfd_depth_scale0.85_noddf_v1.5_10yrs.db,24.54337733457054,23.40494922715689,24.02060519496441,23.54531417404211,22.09505339797195,22.780346948919963
wfd_depth_scale0.85_v1.5_10yrs.db,24.565817953070862,23.32580157304933,24.043985758813317,23.563056080709206,22.00829406724587,22.784830158281807
wfd_depth_scale0.90_noddf_v1.5_10yrs.db,24.61334588814979,23.381942601493606,23.994815240136585,23.55770836544818,22.02444791811522,22.810677951310574
wfd_depth_scale0.90_v1.5_10yrs.db,24.54785910100684,23.321939006326854,24.05027875379649,23.61778777715155,22.027751420752537,22.722979325427083
wfd_depth_scale0.95_noddf_v1.5_10yrs.db,24.610266996921748,23.423977248235968,24.109556187547092,23.50271186735297,22.023809636730217,22.79097752502988
wfd_depth_scale0.95_v1.5_10yrs.db,24.601115854426908,23.348038748811888,24.085497803003687,23.623504082931902,22.004633968251536,22.79042221551343
wfd_depth_scale0.99_noddf_v1.5_10yrs.db,24.589405539860913,23.366626839460977,24.04236277508694,23.63113581789778,22.039164899060665,22.79482098366407
wfd_depth_scale0.99_v1.5_10yrs.db,24.680096843109027,23.40113215851891,24.042469856020105,23.67971101959489,22.005159598888113,22.804508633836527
