RA,DEC,g,g-r,Hg,PM,deltaX
28.81067,0.63031,999.99,0.0,998.6242073711021,53.31402535918667,49.926963656925906
28.82263,0.62809,19.745,0.6430000000000007,15.51630485598191,14.264645105995452,10.982627190249152
28.92169,0.6279,20.897,0.5829999999999984,16.82402356594497,15.325149265178464,18.405960990939864
28.43825,0.63103,16.822,0.6389999999999993,12.814194105194288,15.792061296740208,15.404233184420443
28.74953,0.63005,18.624,1.0719999999999992,14.53689973445107,15.225793903767384,13.148764200486678
29.10916,0.62842,20.784,0.48499999999999943,19.469581793511296,54.59041033002042,51.38877795783822
28.49037,0.62971,20.826,0.21199999999999974,11.258965671030687,1.2206555615733703,3.383962174729499
28.58858,0.63765,16.684,0.4299999999999997,8.495713470593403,2.303258561256204,5.73384687622542
28.68825,0.63268,21.054,1.3129999999999988,17.52750243027873,19.71062911223282,16.655824806955675
28.70924,0.63274,21.236,0.7220000000000013,19.940279913027787,55.06250720771803,55.432954999711136
28.81279,0.63365,20.097,0.6340000000000003,14.137687155883807,6.428911260859027,6.846495453880037
28.70492,0.634,21.053,1.3620000000000019,16.78912422948243,14.035401668637773,10.988198214448081
28.82579,0.63424,20.683,1.4280000000000008,14.22601887139972,5.112152188657924,5.4862099850443204
28.98461,0.63427,19.916,1.3399999999999999,13.978120158509665,6.492680494218085,9.383373593756138
28.44161,0.63606,18.831,0.815999999999999,12.608929679584415,5.696209265818804,7.860025445251434
28.65384,0.63529,19.512,0.41499999999999915,14.080857713287253,8.1992011806029,4.726489183315667
28.74041,0.63453,21.964,1.4279999999999973,19.075716265440946,26.444980620147938,25.652341023774028
28.56588,0.6358,19.964,0.4599999999999973,13.257622605435664,4.557477372406801,4.9753994814487
28.64767,0.63679,999.99,0.0,995.2133645449793,11.083397493548627,7.711841544015281
28.7461,0.64007,17.568,0.924000000000003,14.330907439127634,22.520679385844467,19.047923771372037
28.71883,0.63841,20.883,1.4160000000000004,11.874587917459234,1.5787653403846944,3.1923189063751134
28.88916,0.6386,20.039,1.4490000000000016,15.611612262538996,13.017346119697365,14.990213474130382
29.03597,0.63885,999.99,0.0,995.7600229655957,14.25622670975739,15.866556022023179
28.44891,0.63917,21.037,1.1869999999999976,15.789991712679942,8.924796916456978,9.01600798579948
28.8626,0.63752,21.474,0.3069999999999986,17.973086068335505,19.944227234967013,17.17007280124345
28.53369,0.63919,21.09,0.3290000000000006,17.260403280231408,17.142756487799737,19.159125762936053
28.89094,0.6404,19.752,1.2159999999999975,14.093980916242945,7.385776871798931,7.520724699123084
29.01467,0.6421,17.458,0.3819999999999979,14.408649226190056,24.554429335661624,21.497841752138747
29.05645,0.64131,20.899,0.31200000000000117,14.155893049902843,4.481037826218386,4.498988775269394
28.94056,0.64633,999.99,0.0,993.2742094149914,4.537763766438266,1.5376930773076922
28.79907,0.64535,999.99,0.0,994.6475944950386,8.541200149861846,11.049728503452018
29.10655,0.64614,19.157,0.6670000000000016,15.21193928647149,16.255033066715058,19.648971983287066
28.99777,0.64599,20.364,1.5180000000000007,14.734795739528574,7.48443718658925,4.948413887297626
28.58541,0.65181,16.759,0.6969999999999992,7.836645104855066,1.642589419179364,3.7060086346364605
28.94893,0.6466,21.143,1.375,17.638870002885543,19.91471064314016,16.77584275081285
29.04064,0.64922,20.063,1.1950000000000003,13.729798429203997,5.412023651093923,8.761415410765546
28.75425,0.64964,20.485,0.9860000000000007,15.15523064327237,8.591047666030029,7.902436333182318
28.808,0.64882,20.782,0.7620000000000005,14.989493697467406,6.942225867832305,8.97140457230639
28.4332,0.65381,15.126,0.5409999999999986,10.542081205443894,12.112010568027094,9.540335423872683
29.07707,0.65143,16.563,0.3999999999999986,8.98907641293867,3.0564358327961014,0.7184705978674423
29.02585,0.65308,17.772,0.3019999999999996,10.893606485872839,4.210380030353555,4.705581791872286
28.60652,0.65212,18.894,1.346,12.315892983354276,4.834800926615283,5.248475969269555
28.82713,0.65103,21.125,0.48600000000000065,19.14681513464844,40.21268083577617,43.68000114468863
28.75802,0.65412,19.259,0.8900000000000006,9.667052566788948,1.206731121667126,4.677542089602188
29.06631,0.65506,16.877,0.49299999999999855,11.849909012969796,9.876016403388563,9.736657537368766
28.80714,0.65377,21.244,1.218,17.57733973290292,18.478552432482367,17.67321419549936
29.0802,0.65513,20.028,0.7359999999999971,14.142189244002063,6.650248115672076,3.3967337252130907
28.88743,0.65742,19.228,0.772000000000002,9.096706841392301,0.9413288479590965,4.180442560303873
28.61704,0.65544,21.432,0.8089999999999975,20.544620112552074,66.4544430418313,67.1728888763912
29.05038,0.65686,18.712,0.3949999999999996,12.25501887139972,5.112152188657924,1.9021303845951256
28.43063,0.65838,18.673,0.2959999999999994,12.082429389566952,4.807130120976548,2.318469322635087
28.70493,0.65811,18.861,0.3360000000000021,13.686940957471386,9.22971288827556,6.733795363686069
28.44013,0.65897,22.029,1.5620000000000012,17.186398342077457,10.751762646189693,7.543420974597666
29.07296,0.65906,21.899,1.6099999999999994,18.210937679475656,18.29732220845444,14.896992985163148
28.71078,0.66006,21.092,1.3659999999999997,19.230189526385708,42.42656832693401,39.12649358171519
28.98355,0.66738,999.99,0.0,995.5751568938003,13.092765177761343,15.917327036911693
29.08805,0.66026,19.977,0.17900000000000205,14.559843864624202,8.252181529753209,8.197932666227503
28.56021,0.66368,16.112,0.4809999999999981,11.007010129699633,9.528006087319634,12.236032853829709
28.8531,0.66128,19.443,0.4250000000000007,15.795368588076517,18.641193631310202,15.458722456917323
28.88148,0.66082,21.301,1.1379999999999981,16.793415934418093,12.545361692673513,13.712990191785305
29.08545,0.66203,21.755,1.7070000000000007,16.127834783178255,7.4914684808787655,7.915560624491484
28.95174,0.66296,19.901,0.44200000000000017,14.37579924035731,7.851630403935223,10.698135351546082
28.6886,0.66479,16.703,0.5129999999999981,11.55382294988571,9.336080548067267,10.075018610404648
29.04119,0.66282,20.071,0.679000000000002,16.58341228302018,20.067000274081824,16.66953208701432
28.9636,0.66537,999.99,0.0,994.4965375623237,7.967232894801055,11.020943698250164
28.52448,0.66432,20.483,0.36299999999999955,16.272109943712053,14.3820895561111,10.993275217149801
28.88997,0.66432,20.733,0.615000000000002,14.215309279540982,4.971207096872951,1.5393829932800998
28.74637,0.66869,19.283,0.6180000000000021,14.088063642327647,9.141400330365146,6.830812543175226
28.42453,0.6752,13.426,0.5400000000000009,8.819103830040676,11.98452335305831,8.616101206462236
28.8129,0.6689,21.845,1.5129999999999981,19.48868084873134,33.785952702269626,30.871128907119676
28.72599,0.67009,20.304,1.3729999999999976,13.881162108203645,5.193168589599225,4.935848457965459
29.00677,0.67098,18.964,0.6879999999999988,13.493329515310124,8.051298031994593,5.274182401093083
28.96538,0.67056,21.122,1.4009999999999998,18.202604348589155,26.06878976861028,25.42260804874276
28.95579,0.67051,21.068,0.5890000000000022,17.995312012684707,24.291951341956867,22.53158893642435
28.5738,0.67318,17.815,0.2660000000000018,12.436176367933744,8.399148766392937,6.368586970435435
28.65152,0.67268,19.646,0.6700000000000017,13.835134290237516,6.883778032447008,9.364721031616478
28.94846,0.67243,21.217,1.4609999999999985,19.67476110938464,49.153248112408605,45.67802316212907
28.71398,0.6736,21.794,1.6020000000000003,19.01624762751933,27.825919571507427,24.725213851451315
28.70408,0.67464,18.045,-0.07599999999999696,7.76657181346307,0.8796590248499699,4.012106678541835
28.52054,0.67517,20.413,0.8999999999999986,15.971128345202276,12.930808172732283,11.060244120271486
29.02618,0.67646,20.083,1.445999999999998,16.34979077648402,17.920831453925345,18.661323640085126
29.04403,0.67699,19.096,1.4080000000000013,10.520019918867064,1.9266551326067671,2.8205673188208076
28.87235,0.67839,19.483,1.4960000000000022,13.329547426148384,5.879081560924291,8.944719112414878
29.02877,0.67672,20.434,0.5289999999999999,14.558038023712086,6.680479024740666,9.60926636117451
28.87655,0.67753,20.033,1.3960000000000008,15.562329389257021,12.760446700644927,11.081777835708492
28.72868,0.67885,18.424,0.03500000000000014,11.779113676204997,4.688379250871243,8.155887444049238
28.60666,0.67949,19.428,1.3520000000000003,14.311618764696197,9.478153828673598,9.378070163951644
28.72232,0.68006,19.891,0.6639999999999979,13.804137449765996,6.06216133074665,2.6722649569232466
28.961,0.68078,20.809,1.429000000000002,14.953398343190699,6.743411599479895,8.099604928636953
28.71667,0.68503,999.99,0.0,994.0052920948143,6.354163989070474,5.578189670493466
28.53277,0.68179,20.603,0.05100000000000193,17.124289678488253,20.14920593968904,22.181408882214853
28.59842,0.6825,20.868,1.436,15.199396498973083,7.34986394431897,5.462243128971833
28.59377,0.684,19.856,0.5150000000000006,16.692775005305897,23.29995064372455,19.826267929189296
28.9125,0.68323,21.212,1.0799999999999983,15.830976371863015,8.39064359867585,7.173458022460298
28.75247,0.68367,20.964,1.2399999999999984,15.512201617431202,8.12157620169878,10.67215067359902
28.59999,0.68558,20.202,0.28300000000000125,15.88487892462593,13.695433545528964,13.345175158086162
28.74635,0.68702,19.48,0.5949999999999989,10.498434765777512,1.5984054554461458,3.949392358325518
28.85095,0.68637,19.319,0.46999999999999886,11.716472230031897,3.0164382970649344,5.468244690940595
28.4282,0.68717,20.072,1.5229999999999997,11.215076809218175,1.6928378540191025,1.9325889371514056
28.75256,0.68935,18.177,0.9830000000000005,9.386752399132227,1.7456230979223435,5.047652919922288
28.58049,0.68798,22.038,1.426000000000002,19.169684949764452,26.689288113398604,26.498613171258604
28.42716,0.69032,19.407,0.7650000000000006,12.990084083122184,5.20735057394833,6.204844881219836
29.06638,0.68946,20.717,1.4599999999999973,16.948113091629757,17.628794626973225,17.579135359852028
28.92559,0.68885,20.728,0.6480000000000032,17.979904096069156,28.208553667283265,26.179314353130028
28.68935,0.69153,20.688,1.6219999999999999,15.693462688070152,10.025188277533745,12.176337708851541
29.01323,0.69195,21.306,1.5920000000000023,19.225119142429495,38.3551626251278,35.607079352286114
28.86951,0.69384,19.25,0.9660000000000011,11.341205893645373,2.619637379485947,1.596151621870554
28.45509,0.69268,20.563,0.41499999999999915,17.18205026122087,21.077060990565073,18.172553480455083
28.73921,0.69828,15.216,1.2969999999999988,8.674932566660976,4.917977226462115,5.544303382752426
28.77451,0.69511,20.09,0.5560000000000009,17.735813813216513,33.81915581441973,30.448371056593487
28.43484,0.69607,21.082,1.3170000000000002,15.483713859924148,7.591765275612781,4.266110640853094
28.84183,0.69631,19.155,1.2699999999999996,15.018243141566124,14.881565777833996,11.442700730159816
28.50139,0.69771,17.242,0.36599999999999966,10.216146802623019,3.933954753171419,5.493159382359118
29.00974,0.69511,21.21,0.34800000000000253,17.05027088393756,14.72496179961089,11.85546709328654
28.53905,0.69731,18.842,1.3689999999999998,12.692914421946346,5.8909167368076085,9.35053474406678
28.93914,0.69618,21.434,1.5489999999999995,17.861511644004644,19.297556840180572,21.652078422174625
28.79986,0.69985,15.609,0.6289999999999996,9.945827602133088,7.368269810477898,5.57280898649864
28.9534,0.69775,19.643,0.4230000000000018,13.944128041539667,7.248123895188327,7.820390015849593
28.59084,0.69748,21.471,1.471,16.464196131850574,9.968716065772965,13.289789313604636
28.6719,0.69851,19.898,0.7809999999999988,13.810049685736388,6.059125349421317,9.493713709608059
28.78885,0.70132,18.512,1.286999999999999,14.901569134775315,18.96329612699227,16.383485587627558
28.71354,0.70221,18.826,0.9439999999999991,12.09418906419404,4.5044089512387755,7.124668413336862
28.95159,0.70128,19.049,0.6280000000000001,13.316478957749,7.136672894283443,3.8013813278859567
28.45116,0.71228,999.99,0.0,995.3927796067926,12.03804386102659,13.122351161282037
28.77954,0.70321,18.165,0.6389999999999993,9.964922498432038,2.2907858913482073,5.230573582313894
29.01864,0.70225,20.958,1.186,18.014512742894645,25.781165605922475,29.193055681103342
28.966,0.7039,18.244,1.1359999999999992,12.622247810473734,7.5101664428959225,4.102023890715411
28.79516,0.70484,20.118,1.3469999999999978,14.138975403970553,6.370816274230485,3.998462204398086
28.84662,0.70688,16.161,0.49400000000000155,12.281976132214837,16.756959748116603,13.604885152032706
29.01294,0.70745,16.262,0.822000000000001,12.575086720829484,18.30700685529997,14.896204214497061
28.56339,0.70605,20.37,0.9930000000000021,15.209293271895113,9.286640942773657,9.26438880876661
28.61673,0.70778,19.049,1.0489999999999995,12.924317004774815,5.957491082662231,7.550662222613325
28.91463,0.70677,18.234,1.3550000000000004,11.631396056071654,4.780564820186,5.73168387125459
28.85956,0.70725,18.749,1.3929999999999971,9.940535705081263,1.7310401497365682,4.7514734556766705
28.83303,0.70735,18.819,0.7829999999999977,11.261868028338666,3.080162333384395,5.751538924496642
29.04874,0.70958,999.99,0.0,991.3022554486522,1.83,4.671156173796804
28.75864,0.70764,19.279,1.3560000000000016,13.048288950034003,5.673587930049203,7.563835006132802
28.46458,0.70737,19.615,0.3509999999999991,13.123873635080795,5.032395056034452,1.913164917094185
28.53521,0.70772,20.838,1.5570000000000022,18.384347036290016,32.30497484908478,29.911606442984635
28.44546,0.7079,20.416,0.30600000000000094,15.618737891403352,10.978615577567146,8.88832942683832
28.86272,0.70845,20.865,1.3329999999999984,15.449882731670577,8.2599334137752,8.009450667804877
28.49218,0.7105,20.405,1.3719999999999999,16.94467952127063,20.320570858123055,17.044705922954492
28.72449,0.71151,19.714,1.6709999999999994,14.84185042251606,10.606450867278838,10.1079176886241
28.95969,0.722,15.679,0.8439999999999994,8.941286763856167,4.492182097822839,7.198090024443984
29.00473,0.71223,17.39,0.3940000000000019,12.655268067876037,11.299353963833507,11.85179311328037
28.50551,0.71212,20.487,1.3569999999999993,17.147113259953123,21.479425038859862,18.23741483873194
28.91438,0.7128,18.231,1.0080000000000027,12.311353316854937,6.547426975537794,3.6279470778940532
28.58869,0.71585,999.99,0.0,994.4142886784874,7.671101615804603,6.7873558916561905
28.68778,0.71368,20.092,1.4009999999999998,13.85870219825027,5.666833330882425,5.935941374373571
28.72202,0.71425,999.99,0.0,996.9550342542121,24.717631359011726,25.672158070563526
28.8143,0.71912,17.385,0.8670000000000009,12.46967370692786,10.397639155115934,12.36116903856589
28.84521,0.7145,20.921,1.4319999999999986,14.052707904830495,4.230011820314455,7.002642358424425
28.92119,0.71943,15.562,0.8949999999999996,8.417918907767652,3.725493255932696,3.686963520296885
29.00412,0.71581,18.723,0.7249999999999979,11.455783416897072,3.520113634529431,5.395590792489735
28.74741,0.7146,22.106,1.620000000000001,17.28953330220275,10.881948354959235,10.38932144078717
28.88214,0.7182,18.975,0.578000000000003,11.73983938773742,3.57246413557925,0.6293647591023825
28.96308,0.71595,21.125,-0.10200000000000031,19.43199739924139,45.85634961485705,48.76438454446031
28.85883,0.72272,15.024,1.4909999999999997,10.296164872791127,11.335298849170233,7.895885004228469
29.06356,0.71662,21.077,0.3290000000000006,18.751253472699016,34.26499671676623,32.121793225161014
29.01211,0.71763,21.16,1.5090000000000003,15.962065993669986,9.128789624041076,6.263864621781029
29.01602,0.71816,19.558,0.31899999999999906,12.707372817347746,4.264563283620023,0.8709190547921203
28.91295,0.72098,17.278,0.5939999999999976,9.803961928745945,3.200312484742701,5.122577476232057
28.90248,0.71996,20.729,1.3629999999999995,15.015488633159583,7.199423588038142,8.286887232248306
28.82921,0.71963,20.971,1.1340000000000003,16.132538013302238,10.772279238861199,14.228759608623657
28.44409,0.7205,20.568,1.181000000000001,16.23204247902289,13.577146239177068,10.929945105077152
28.49949,0.72128,19.13,1.3290000000000006,15.737684960768945,20.9670336480867,19.48961005253825
28.70229,0.72448,16.221,1.638,13.177780879025178,24.62386241027187,21.207135591588035
28.53913,0.72292,18.875,1.1600000000000001,14.302369569817396,12.175138602907156,8.753422187921704
28.79598,0.72665,16.779,1.2910000000000004,12.618126080008018,14.717200820808284,15.295816421492512
28.46731,0.72949,16.796,0.6170000000000009,10.150337905015293,4.686704599182671,8.006247560499238
28.92319,0.72451,21.41,1.5060000000000002,19.357659853205398,38.86261056594114,39.34978653055185
28.80654,0.72503,19.732,0.4510000000000005,11.276858587072434,2.0369094236121543,2.0302216627747818
28.73838,0.72608,19.985,1.4469999999999992,15.609795805300399,13.333960401921102,16.713542413264758
28.8623,0.72604,999.99,0.0,997.5661774826546,32.75182437666641,30.53077136267605
28.77584,0.72738,19.29,0.5180000000000007,11.704473648112861,3.0401480227120525,0.49769468552517215
28.45093,0.72659,21.31,1.389999999999997,17.197178107945916,15.046504577475794,18.52083421447317
29.10554,0.72687,18.692,0.5670000000000002,15.327801922939706,21.24028719203203,17.90254171898504
28.67147,0.72784,17.653,0.23999999999999844,12.14463700512213,7.912749206186178,6.76207068877574
28.93,0.7261,22.026,1.6550000000000011,18.790949270331975,22.541865495118188,20.41570229014912
28.70911,0.7268,19.828,0.027000000000001023,12.028962001475758,2.755449146690971,2.810640496399353
28.68111,0.73309,14.834,1.3260000000000005,8.045736536155843,4.388815329903959,1.8722446421341417
28.80853,0.72964,19.621,0.9049999999999976,10.507279499360683,1.504027925272666,2.641685068285014
28.91878,0.72975,999.99,0.0,997.2715201803204,28.595917540795924,28.027281352282458
28.43615,0.73189,19.492,1.4529999999999994,15.311233414048232,14.582993519850444,16.736812719272447
28.76929,0.73104,20.797,1.3620000000000019,16.045715588220997,11.213549839368442,8.884216341355044
28.74285,0.73204,19.344,1.0720000000000027,13.170837175194182,5.825959148500786,2.819397098671984
29.0567,0.7313,22.014,1.4879999999999995,19.669006816982918,33.962633879014746,34.66581745754743
28.63328,0.73548,17.121,0.8119999999999976,11.75608763675677,8.453129597965477,10.921913751719522
28.56239,0.73363,20.298,0.1039999999999992,16.31971603605433,16.00822601039853,14.751464334092397
28.48442,0.73709,17.971,1.3820000000000014,13.528561322267779,12.92743207292152,9.758632076269706
28.50475,0.73992,15.639,-0.5770000000000017,11.161544260022788,12.72063677651398,14.710030591402589
28.50972,0.74223,16.752,0.4049999999999976,12.668779109343504,15.253019373225747,11.946589471476786
28.9365,0.73697,20.451,1.0459999999999994,10.160153587884047,0.8746427842267951,4.153287854218631
29.03131,0.73681,20.699,1.3440000000000012,15.034931308028991,7.365229120672351,5.275319895513446
28.77167,0.73823,20.112,1.546999999999997,15.47013750442591,11.793086958044531,11.224994432069888
28.91492,0.73824,20.265,0.9140000000000015,15.50814501002146,11.184820070077123,12.493014047858907
28.85963,0.7407,18.372,0.7270000000000003,10.443939661850425,2.5964976410541953,6.050206608042407
28.97328,0.74116,19.816,1.25,15.67021185161977,14.819800943332538,17.07033977400567
29.04461,0.7404,21.355,1.2140000000000022,16.28480773998194,9.681921296932753,10.752376481503983
28.50215,0.74233,19.361,1.3640000000000008,15.753976723079848,18.993077686357207,16.277082048082203
28.69732,0.74264,19.851,1.4289999999999985,17.0175009773929,27.12065633424088,25.184916120567088
28.67389,0.74261,19.956,1.355999999999998,15.957401093582787,15.859161390187062,14.28420806345245
28.65957,0.74624,15.717,-1.0690000000000008,7.947375694753413,2.793027031734566,5.639379398479942
28.46439,0.74514,19.284,1.4749999999999979,13.816131377897264,8.061693370502255,7.332100653973594
28.62806,0.74535,18.551,0.7389999999999972,9.86127598373784,1.8283325736856522,3.3520143197784824
28.83681,0.74526,20.154,0.6290000000000013,15.31517211613313,10.770464242547765,10.008281570779271
28.4721,0.74649,20.296,0.8739999999999988,14.479577585261506,6.866185258205607,9.984152442746455
28.8774,0.74615,20.492,1.088000000000001,13.231744491942028,3.531416146533852,5.710210153750912
28.42729,0.7489,19.367,1.4250000000000007,14.27837501462111,9.600083332971646,7.305477397131552
29.05375,0.74781,19.498,1.2669999999999995,11.681272434906916,2.733093485411723,6.207817651961113
28.91348,0.74672,20.507,0.48400000000000176,17.765481055139283,28.29412129754165,25.28601392074283
28.85957,0.74724,21.338,1.2460000000000022,17.563184284509624,17.580728085036753,15.46319501267445
28.90648,0.74938,16.97,0.532,11.06442957304478,6.590007587249047,3.2381785003300854
28.80838,0.75006,18.338,1.0459999999999994,12.26782208534354,6.10891970809897,2.8495087295883126
29.01312,0.75116,16.908,0.7140000000000022,9.22746494492954,2.91,2.2760711763914587
28.46087,0.75214,18.365,0.7719999999999985,12.849261237033819,7.885917828636056,9.805554548315971
29.01227,0.75309,17.052,0.31400000000000006,11.878825116861288,9.233471719781244,6.308169306542113
28.46826,0.75434,19.651,1.4149999999999991,14.81705523308564,10.794711668219767,13.1692444733933
29.00618,0.75408,20.627,1.1869999999999976,15.038389234599931,7.625667183925614,9.288272175167995
29.06194,0.7548,20.303,1.1110000000000007,18.094145098315785,36.1600497787268,32.70554693014627
28.97771,0.75665,17.845,0.7719999999999985,13.140407923381522,11.457281527482861,8.016389461596786
28.49571,0.75748,19.514,1.221,10.882482865171083,1.8780042598460738,3.845841910427416
29.04779,0.75577,20.331,1.006999999999998,15.055892131676558,8.810051078172021,6.581261277293282
29.05783,0.75867,15.771,0.4770000000000003,10.901422330893064,10.619020670476162,9.865171057817497
28.66192,0.75655,20.662,0.9939999999999998,14.813464141787874,6.765389863119493,5.3589271314321865
28.95646,0.75722,18.793,1.4480000000000004,15.213648087333894,19.236657713854555,22.561546932779233
28.70846,0.76229,15.439,0.9090000000000007,10.42723770863088,9.945979087048192,9.626468719109827
28.86792,0.75829,20.955,0.2519999999999989,16.596607982267297,13.437596511281324,15.722677888960265
28.79114,0.76049,20.081,1.2609999999999992,13.683811505725602,5.254873928078579,8.726677489170779
28.55728,0.7612,999.99,0.0,994.2690562729923,7.1748240396542124,8.638408418221495
29.0185,0.76012,21.65,1.514999999999997,17.860608977523,17.463118278245727,14.247319046052137
28.96213,0.76031,20.331,0.21699999999999875,15.02601836500002,8.689677784590174,5.261834280932838
29.10746,0.76397,15.688,1.0419999999999998,10.978090693919826,11.429260693500696,9.191670142036212
28.49535,0.76139,19.919,0.8550000000000004,16.717200988243697,22.88970510950283,19.567999386753872
28.78325,0.76105,21.627,1.6649999999999991,17.23148920043622,13.209848598678185,10.73268372775421
28.58653,0.7618,21.683,1.3679999999999986,18.097078018741154,19.178542697504415,17.38016398081445
29.09617,0.76201,20.876,1.1780000000000008,16.743490286510642,14.910700855425945,12.582948779995888
28.56017,0.77304,12.426,-2.8049999999999997,9.530242218838637,26.354115428145185,24.836686574501037
28.81903,0.76511,17.463,1.064,11.65856732668224,6.904201619304002,5.727722060295872
28.74498,0.76628,18.84,1.2049999999999983,12.605396352475065,5.663426524640362,8.406021651173639
29.06771,0.76548,16.932,0.3810000000000002,11.801485851132451,9.416666076696146,9.785479037839691
28.83651,0.76535,19.916,1.4269999999999996,12.626278379851696,3.4838197427536346,0.45276925690687087
28.6669,0.76602,20.265,0.6329999999999991,13.427876243276623,4.29116534288764,2.879600666759195
28.49869,0.76608,19.551,0.6549999999999976,14.955864196993945,12.04960580268085,8.5763045654874
28.81299,0.766,19.874,0.9710000000000001,12.677218247017992,3.636165562787261,1.6650825805346712
29.0263,0.76595,21.645,1.3599999999999994,18.90640615148707,28.33226076401246,25.012065088672706
29.08501,0.76616,21.264,1.198999999999998,17.665404996765467,19.06693997473113,19.080759942937284
28.64604,0.7666,21.208,1.2099999999999973,18.29440841980298,26.13856155185285,27.871261184237785
28.61483,0.76687,20.673,0.31899999999999906,15.743339817045275,10.329230368231702,12.729689705566276
28.90269,0.76766,19.345,1.445999999999998,14.74938550699987,12.046949821427829,14.670548728660425
28.98877,0.77268,14.983,-3.603999999999999,16.050322560195347,163.4799559579094,165.26227518704926
28.77045,0.76817,19.879,0.49099999999999966,14.174780796108575,7.230297365945607,9.725224933131367
28.42378,0.7696,19.967,0.9609999999999985,13.652205414711029,5.45809490573405,2.084034548657963
29.00718,0.76748,21.513,0.0920000000000023,15.259537856119941,5.614454559438521,6.631327167317263
28.82888,0.76967,20.402,1.5470000000000006,14.233376391585585,5.838150392033422,8.368918687620283
29.09001,0.77009,19.421,1.3359999999999985,11.228016547382246,2.298281967035377,1.1985407794480754
28.72085,0.77165,16.653,0.8969999999999985,12.190109620119244,12.806248474865697,9.56579322377397
28.90186,0.77023,19.582,0.6760000000000019,13.413264894348163,5.8378506318678625,7.317137418417123
28.59331,0.77047,21.55,1.2699999999999996,17.13393252138647,13.085384977141484,12.598353066968714
28.62231,0.77306,19.698,0.47800000000000153,13.347242475771179,5.3684448399885785,7.792778708522397
28.47071,0.77317,21.02,0.7029999999999994,16.859644272103772,14.720713297934987,11.246377194456889
29.08289,0.77371,20.353,0.7950000000000017,15.21824599217974,9.398297718204079,11.18457866886366
29.00505,0.77572,19.896,0.7680000000000007,14.34848628435918,7.771364101623344,4.956823579672773
28.44656,0.77743,18.111,1.504999999999999,15.760968678645128,33.88392686805943,30.99313633693757
28.63331,0.77595,21.546,1.8879999999999981,13.366985920985089,2.3131147831441483,3.6222782885913114
28.89043,0.77664,20.655,0.9239999999999995,16.921814779264743,17.921029546317925,16.838007601851235
28.48679,0.78015,17.759,0.6529999999999987,14.412926939395907,21.418319261790828,17.943221561358484
28.90139,0.77817,22.069,1.4819999999999993,20.76240378085079,54.78740822488321,54.744425286964145
28.69813,0.77803,21.68,0.7620000000000005,14.793251009684003,4.194210295156885,7.329406524405642
28.88028,0.77912,20.166,0.48799999999999955,14.703377722349693,8.081194218678327,9.547381840064846
28.69107,0.78477,999.99,0.0,996.6703668410377,21.680703401873288,18.730736771413984
28.4734,0.78009,19.919,0.6829999999999998,10.974694690410454,1.6260688792299052,1.8921152184790442
29.1013,0.78017,20.917,1.3490000000000002,17.33365045107682,19.201275999266297,20.057362737907496
28.42987,0.78082,20.371,1.4029999999999987,13.632511718521556,4.490579027252499,1.0456098698845568
28.99072,0.78034,19.453,-0.3769999999999989,14.801914602111985,11.743104359580562,11.180219139176119
28.89655,0.78128,19.525,1.3449999999999989,16.631152543919292,26.377310325353495,23.961128938345123
28.74824,0.78097,20.371,0.3200000000000003,9.365512106010733,0.6293647591023825,4.1034253983714635
29.09397,0.78247,21.424,0.945999999999998,18.271649569518075,23.416927637928936,20.675243650317643
28.88686,0.78307,21.194,0.7429999999999986,18.1800144521106,24.957604051671307,28.23424870613702
28.8957,0.78415,19.768,1.3900000000000006,11.633806912724884,2.361355542903271,1.6061133210331084
28.59563,0.78414,19.76,1.429000000000002,15.642198348047755,15.012038502481934,16.927152743447436
28.81358,0.78412,19.571,0.3630000000000031,13.64985799722539,6.542919837503742,8.499705877264224
28.56623,0.79026,14.251,1.1440000000000001,8.046033887615188,5.74125421837424,8.711417795054949
28.5841,0.78492,20.495,1.1500000000000021,12.2555693900625,2.2496444163467255,1.3067899601695752
28.90623,0.78469,21.705,0.8719999999999999,19.05155995841001,29.465376291505258,31.546904761006267
29.09507,0.78689,19.511,1.350999999999999,14.868144033622174,11.787692734373422,14.067426914684862
28.50529,0.78616,19.835,0.036000000000001364,13.58353719025901,5.619626322096514,8.0579029530021
28.68827,0.78833,19.564,0.8260000000000005,13.393530435071096,5.833189522036807,9.296026032665786
28.83448,0.78824,19.219,1.2880000000000003,10.950169893954577,2.2193918085818014,5.000089999190014
28.77764,0.7895,17.413,1.2980000000000018,13.518483070854108,16.637827382203483,14.759325865363905
28.49322,0.78901,18.579,0.9800000000000004,13.859165389089853,11.377139359258987,8.362637143867955
28.72189,0.78832,19.98,0.2259999999999991,11.203665703257824,1.7568437608393068,3.0581203377238118
29.03872,0.788,22.101,1.5009999999999977,18.57502098859547,19.7153366697097,18.038905177421384
28.95451,0.79337,15.952,1.8179999999999996,8.85932163719387,3.814734591029892,2.377772066452123
29.02448,0.78988,20.148,1.279,12.96305237959463,3.6560361048545458,6.561295603766074
28.96371,0.79003,19.517,0.347999999999999,14.46889063412676,9.780884418088172,6.315132619351711
28.87077,0.79111,20.728,1.431000000000001,16.342852072429928,13.273040345000085,13.574166641087032
28.74157,0.79063,21.544,1.269000000000002,17.595599193996684,16.230049291360764,13.78325433270387
28.83516,0.79089,20.642,0.26099999999999923,13.124333260424983,3.136654268484176,6.548663985882922
