,MAG,MODE,d,PM,PM_out
1467,23.076406025818443,['D'],106178.71257020568,-4.956886147264996e-05,0.00011785281295765869
1468,17.064968446838616,['H'],54266.42219973812,9.69873760124588e-05,1.9394733163387566e-05
1469,18.832920195694253,['H'],103575.9771393578,5.08144652852799e-05,-0.00016038602816831796
1470,19.60217961165301,['H'],63796.73051030339,-8.249886557880618e-05,-0.00014413172423192474
1471,19.13510176454637,['H'],36783.9067459517,0.00014308316762237563,0.00011780505391413801
1472,22.203390795921656,['H'],108041.51345278608,-4.871421851228354e-05,0.00010421277905658932
1473,21.147304640006748,['D'],43673.41756630577,-0.0002410234045341756,7.98680001298239e-05
1474,21.052601779250605,['H'],96736.21836675472,5.440731489815638e-05,-0.00012268629032697004
1475,18.93417790346291,['D'],65602.90645726457,-8.022751092842814e-05,0.00030727923669368953
1476,18.50725105972228,['H'],53893.66418838219,9.765819366706592e-05,-0.00038794368092847796
1477,19.93988122623365,['H'],74531.30838166151,-7.061673824086319e-05,0.00022666848894916514
1478,21.319734809807656,['H'],118972.6025476552,4.423840264088241e-05,3.193782515814918e-06
1479,23.55229849579669,['D'],94512.86954408353,0.00011137441747617138,-0.00021473242275542496
1480,20.22295859326389,['D'],118762.46925020189,-8.863335240443218e-05,6.398226027199532e-05
1481,20.014431503287575,['D'],91224.4598748539,-0.00011538918184787492,0.0002005077203590054
1482,21.015316626689668,['H'],133001.6642528858,-3.9572120576849435e-05,-7.593372347714738e-05
1483,21.216439917925637,['H'],104317.39504934648,5.045331022929732e-05,0.00014101880274686662
1484,18.565670693989325,['D'],108310.76887224977,-4.859311728222172e-05,5.8352963085668066e-05
1485,20.993467167108246,['D'],94137.39656502867,5.5909320703394786e-05,-2.0656785013812245e-05
1486,20.257057749678115,['H'],86252.9683340465,6.1020020486174086e-05,-8.455772129163693e-05
1487,19.86985802094732,['H'],78481.14927119341,6.70627015992067e-05,1.666461915025912e-05
1488,23.012344053283247,['H'],73705.52782802994,-7.140791267402448e-05,2.176844650319266e-06
1489,16.050495311229476,['D'],12429.726201933283,-0.0004234331319315968,0.00023833504385946378
1490,19.577224337630987,['H'],63067.754372783216,-8.345243852551298e-05,-0.0003309510968166514
1491,20.09477660689352,['H'],62233.47779881949,-8.457116781663582e-05,3.783021362289437e-05
1492,24.108695507074323,['H'],122115.37611181955,-4.309987867471687e-05,5.733546381842961e-05
1493,20.701027632616032,['D'],82276.20972190429,-0.0001919081316164096,0.00017991629149595865
1494,18.17342948542557,['H'],35931.855714152945,-0.00014647609454425628,0.000577661991188113
1495,18.34423908065091,['H'],35744.58968503931,0.00014724348331069824,0.00038800778301418767
1496,20.2763342014378,['D'],94636.91841836141,-0.0001668426439501126,1.4394349391851615e-06
1497,22.12744865694996,['H'],53327.62365208757,9.869477644595572e-05,-0.00021760373378370572
1498,20.59904535372602,['D'],31198.525629446933,0.00033739786022254697,-4.1820727893528e-05
1499,22.17445877095221,['H'],54494.698508033005,-9.658109942494693e-05,5.03864758706224e-05
1500,24.011172445305313,['H'],70579.44501451662,7.45706897192848e-05,0.00012162095906102705
1501,22.382500455307824,['D'],65221.959296105146,0.00016139220445194878,-0.00016904198818519538
1502,20.46707627758937,['D'],67928.61432574897,-0.00015496143847414809,0.00029947380229712085
1503,19.36591093849883,['H'],132390.61136654072,-3.9754766900842404e-05,-0.0001520345394119031
1504,19.787939517607256,['H'],69494.49502657304,-7.573488939986305e-05,0.00028930001599528646
1505,18.94886174074016,['H'],47220.96392823207,-0.0001114580782962406,-0.00021079686092802632
1506,23.576879202178947,['H'],95588.81779048043,5.5060393217468946e-05,0.00017850928109921382
1507,20.257605946446084,['H'],102034.29997953931,5.1582241420701174e-05,0.00015627268396513997
1508,22.88207963729974,['H'],63828.689450668615,-8.245755850595348e-05,-0.00012765376201524954
1509,19.3153992785924,['H'],60795.803931920906,-8.657107159287706e-05,-0.0003417519012587587
1510,21.268469939464367,['H'],149447.1846038057,3.521751118088855e-05,4.552878890048971e-05
1511,20.778860618779078,['H'],85278.75939278357,6.17171020335249e-05,8.537447414382141e-05
1512,24.451536978632983,['H'],94011.80600283347,-5.598401007824712e-05,-0.00010487792173146109
1513,19.642258024782453,['D'],70671.67015738139,-7.447337643239673e-05,9.026601955568875e-05
1514,20.098872379354525,['H'],103140.85467765981,-5.1028837323342796e-05,-7.638699625302038e-05
1515,19.85759702459864,['D'],71759.91323324369,0.0001466879670723631,-7.411740933696991e-05
1516,18.98652692783598,['H'],131474.91102144515,4.003165207602504e-05,-6.541175006421309e-05
1517,20.65174489547553,['D'],87467.95625919041,0.00012034482386076863,-0.00020680016921336485
1518,24.239123569551374,['D'],119240.75409574206,8.827783646035806e-05,-9.616936774594659e-05
1519,23.170500118481442,['H'],142610.0143875193,3.690594883775184e-05,0.00012362087699813092
1520,20.09042123935129,['H'],62108.77990963045,8.474096419853755e-05,-3.397879257068722e-05
1521,21.22978888549746,['D'],58345.55523716153,9.020666395826197e-05,-0.00024185045389939785
1522,23.307761608316184,['D'],118115.95662314472,-4.455924538230875e-05,0.00010566723968314988
1523,20.238211376826154,['H'],130065.17372764427,4.0465543111162597e-05,0.0001519662581190579
1524,18.84329933411536,['D'],80917.25039458135,0.00019513111984422883,-1.954042792545239e-05
1525,20.772239241539157,['H'],109347.87516783994,-4.813223747291231e-05,8.686623563734359e-05
1526,19.279594513198173,['H'],65034.51452564116,8.092868737663502e-05,7.131868879755606e-05
1527,20.401676725234914,['H'],92192.97828590203,-5.708848973741934e-05,-5.812000426891632e-05
1528,21.234356443884252,['H'],147117.7379879338,-3.5775141507195503e-05,8.733614461659678e-05
1529,22.2606191667382,['D'],93793.73563052047,-5.6114172864058644e-05,2.0534467712046586e-05
1530,20.790854697957343,['D'],85751.09798361793,-0.00018413144619124276,6.391822298704087e-05
1531,23.093083389599446,['D'],98387.89702548414,5.3493956613114675e-05,-0.0001822640087434317
1532,21.22989540438181,['H'],135002.42849267804,-3.89856534693544e-05,-0.00010758479717072988
1533,19.64145864479434,['H'],70645.65871857463,7.450079722100488e-05,-9.646263522844035e-05
1534,20.711222258150173,['D'],106318.0375397822,4.950390372628416e-05,-3.4508912054856344e-05
1535,18.156422492761052,['H'],54229.36243624496,9.705365614291524e-05,0.00032342112856999087
1536,17.891966141362428,['D'],48011.273774233494,0.00010962337553229953,-0.0003203329998255507
1537,21.044925695620197,['H'],96394.86270879023,-5.459998330654706e-05,0.0001379133737733847
1538,22.92679550053545,['H'],91134.7696298886,-5.775137103118033e-05,0.00016235108363250568
1539,22.058524061687514,['H'],85458.41079992954,6.158735981012628e-05,0.00013125033143008083
1540,19.28461147681799,['D'],55116.9015579602,-0.0002864724474325997,4.543804518924295e-05
1541,22.113607144685968,['H'],68151.85463995133,7.72269210066592e-05,0.0001212086746925679
1542,21.046037176281462,['H'],124042.33567402893,-4.243033530558393e-05,-6.446758393608707e-07
1543,20.213190485701595,['H'],84528.00073910973,-6.226525942546829e-05,-0.00020572058045298283
1544,17.550334430232013,['H'],31895.038891408443,-0.0001650149389268993,-0.00042790787759814736
1545,20.04147288546281,['H'],100450.20492920723,5.239569096395651e-05,-0.00011820402207700488
1546,20.222010085495388,['H'],92298.73887942873,5.702307483975688e-05,0.00010836488636939414
1547,20.099079877317262,['H'],94850.79503219292,5.548881159035615e-05,7.236637181238144e-05
1548,22.464085188811037,['D'],62270.096358611896,-0.00016904286977256148,4.952049458698277e-05
1549,19.194573862445548,['H'],73960.91451265912,7.116134149255283e-05,-8.993234246202108e-05
1550,21.258776196874386,['D'],76049.95989697888,0.000207619750300983,-0.00010641775820045914
1551,19.94269081195339,['H'],81158.10770288402,-6.485067288662044e-05,0.0002326942927918395
1552,23.335267219118236,['H'],78641.79972783983,6.692570506971298e-05,-0.00016258079289414434
1553,20.79025901603075,['D'],110259.06446096393,0.0001432034070069643,-0.00013212296527769155
1554,20.833436854976835,['H'],112473.41222570819,4.679468498897232e-05,0.00016889118978701256
1555,20.955406498270108,['D'],118971.73625392967,-8.847744952638695e-05,0.00013691791521410677
1556,20.112407999101986,['H'],87755.70303441105,5.997510945440248e-05,-0.00023347740935529063
1557,19.575933947121786,['D'],123310.28156726672,4.2682230774615084e-05,-0.00012103488371195525
1558,21.730356484664945,['D'],52528.65695083611,-0.00030058780484314667,6.312393710705016e-05
1559,19.97769101284635,['D'],75840.41530842992,0.00020819339688472763,-0.00020892094066365783
1560,18.670326509881413,['H'],74721.66696060589,7.043683724978513e-05,-4.4091324887376835e-06
1561,17.95344071527026,['H'],38401.164383270254,-0.00013705724759298642,-0.00019830540001727345
1562,19.699594603157013,['D'],101493.36941805953,-0.0001555714799374961,0.0001614096567588337
1563,21.142137594667933,['H'],141000.7000687198,-3.732717562516872e-05,-6.167856328905353e-05
1564,18.992149521687494,['H'],86658.49738957938,-6.073446982441832e-05,0.00014762077748632017
1565,23.391090383279643,['H'],68226.89022893079,-7.714198722932654e-05,0.00021813122625192262
1566,23.98566946813827,['H'],64142.57543690184,-8.20540469241729e-05,-3.2564838410830774e-08
1567,16.325448437951316,['H'],14107.56914657936,-0.0003730733367351945,-0.0014205929325124362
1568,20.62279442847943,['D'],86309.55663792747,-0.00012196002620697102,0.0001412444548182985
1569,22.74675401279582,['D'],83883.35700285029,0.00018823130413907983,-8.424317113366601e-05
1570,19.383907305658308,['H'],87760.72677840764,5.997167626045426e-05,0.00014532561740458885
1571,19.291681911030707,['D'],91471.62242617652,5.7538696211325526e-05,-1.630343504349956e-05
1572,19.221535636465347,['H'],58223.84435673879,-9.039523159084716e-05,0.00024164123105381983
1573,19.064017581538312,['H'],45786.21742822245,-0.0001149507032981644,0.0003906335901429351
1574,20.38092740749633,['D'],91316.23172490882,-0.00011527321693676902,0.0002148861237425069
1575,18.92677408087281,['H'],91446.54803376367,5.755447316385953e-05,-0.00021316893538778444
1576,22.630897923167552,['H'],102281.79347797213,-5.145742674008097e-05,0.00018853843508779468
1577,19.531263542779318,['D'],61746.90708177715,-8.523759558946579e-05,0.00030849433144596635
1578,19.52998970719256,['H'],72983.20672936675,-7.211464295140473e-05,-0.0002847334397061064
1579,20.937856348476142,['H'],128340.88203481988,4.100920775430628e-05,3.3830590864396256e-05
1580,22.032039892192696,['H'],51035.27725154087,0.00010312783976456079,-7.68274705770887e-05
1581,19.99562151006014,['D'],39087.40169611056,0.0004039530129673899,-0.00041176347373860325
1582,21.415133827894717,['H'],96656.9341263067,5.445194328075001e-05,-7.161013546425743e-05
1583,21.599055616516694,['H'],135304.1518624429,-3.889871687077006e-05,-0.000105871315784582
1584,18.92856906590849,['H'],50875.36794464462,0.00010345198683306757,-0.00010120775608784368
1585,20.768974344818925,['H'],84891.3849657292,-6.199872810252288e-05,-4.0581801931191e-05
1586,16.612941339513668,['D'],17513.86581209317,-0.0006010275459690549,9.362630822215112e-05
1587,23.568579054978887,['H'],95224.14041637373,5.5271256550317435e-05,-0.00022081662708632715
1588,17.8789498260018,['D'],31374.998606512294,0.0005032501796170028,-0.0003218795699466833
1589,19.14623598569062,['D'],93031.1623467616,0.00016972241650982828,-0.0001503509273321369
1590,20.419355611945644,['H'],101079.91601185693,-5.206927451462722e-05,-9.120977125722046e-05
1591,18.50776636977107,['D'],75399.03263855359,-0.0002094121520086577,8.365110945227701e-05
1592,23.390106804951266,['H'],122681.085771855,4.290113558763673e-05,-1.3689893004638722e-05
1593,17.577192111061894,['H'],32291.979805241543,-0.0001629865349377724,-8.361287994953535e-05
1594,23.72097086554533,['H'],131376.94936011426,-4.006150181117485e-05,-6.5063092787507895e-06
1595,21.521168238036577,['H'],101493.88985724986,-5.185689406662235e-05,-0.00011151284048033676
1596,17.415371988119304,['H'],25343.59078934378,0.00020767214632228998,-0.0004343908696820974
1597,16.412707053416895,['H'],47527.11042724879,-0.00011074011963747134,0.0004321858006460428
1598,20.39263015035649,['H'],84422.31947369981,-6.234320411412625e-05,2.529240709636224e-05
1599,20.989625303547022,['D'],37346.51319177635,0.00014092769163509975,-4.326977382561936e-05
1600,18.239553393602847,['D'],78810.7896046886,-0.00013356439952287263,0.00022451935253696103
1601,18.061439959225897,['H'],61390.40406163088,-8.573258272503092e-05,-8.720051715071809e-05
1602,15.98682926483976,['H'],16883.145099785976,0.0003117403696781332,-0.0008935813991060875
1603,20.686578955566453,['H'],114316.66367603526,4.60401635727599e-05,-0.0001802408857037855
1604,20.81944857200729,['H'],121529.99062508748,-4.330748210927918e-05,5.044351100658621e-05
1605,21.70529886210391,['D'],56469.770461745175,9.320310409801136e-05,-0.00017296380810418322
1606,18.939377015776714,['H'],55603.27898585774,-9.46555309458546e-05,0.00010556009716157096
1607,23.13115536014564,['H'],108889.83056338945,-4.833470552305554e-05,7.05898512465118e-07
1608,22.729774217714066,['H'],107046.77640803352,-4.9166897606286624e-05,-2.012035506171587e-05
1609,20.751509407553012,['H'],117786.53105438982,4.468386875496397e-05,6.928614191568614e-05
1610,20.44382946357029,['D'],94000.11668760118,-0.00016797291578567994,8.128311174599216e-06
1611,18.665856002204897,['D'],32228.489438380653,0.0004899228589164644,-0.0001569543926061876
1612,20.668327031205266,['H'],113359.82224523742,-4.642877688490698e-05,1.9989381575247105e-05
1613,20.228360697233995,['H'],55960.08808722912,9.4051994459565e-05,1.529446711089306e-05
1614,19.973865848265266,['D'],115157.41822905806,4.5704028239569986e-05,-9.897725976613148e-05
1615,18.044307808293127,['H'],92646.77614578293,-5.68088617185673e-05,-0.00014245703159897232
1616,22.53552294607549,['D'],90010.275135237,0.00011694571284954187,-0.00013828614360457216
1617,19.630035014421765,['H'],50243.02195077796,-0.00010475400742998796,-0.00023943163802278282
1618,19.099001339942067,['D'],10279.429633774824,0.0010240174955707343,-0.0005319143285698132
1619,21.647798820566848,['H'],127241.42204304007,-4.1363557638931074e-05,9.81243739816706e-05
1620,18.551599732719144,['H'],39326.241923824775,-0.00013383322782104678,-0.0005143320235303797
1621,21.386391822864013,['H'],145091.13049410484,3.627484241671608e-05,9.044957981861651e-05
1622,22.59292149260457,['D'],84984.6614207657,0.00012386136055019475,-0.0001050469900056854
1623,21.388286098857773,['H'],122788.36592087126,4.2863652881646694e-05,9.220578123987187e-05
1624,18.56490432050042,['H'],39567.93304272127,-0.0001330157400199359,-0.0002587496789475036
1625,19.97635547784209,['D'],64087.17020648003,0.00016424997008854266,-0.00011661440868692376
1626,21.870126146972513,['D'],40052.09424304312,-0.0003942234228352015,0.000492928827139713
1627,21.54804129990173,['H'],121528.18447755124,4.330812574353118e-05,-5.603365743500268e-06
1628,20.86557271553753,['H'],124139.01443416248,-4.239729080117818e-05,-3.715874637335419e-07
1629,18.572193270477413,['H'],43175.005751701814,-0.0001219028880969955,-0.00013795203155319552
1630,23.59920133230175,['H'],135081.69965064296,-3.8962775182343436e-05,-3.287791092154641e-05
1631,20.31468087851074,['H'],113918.01941805947,4.6201276335589726e-05,-0.00010831436296361673
1632,16.889493576990873,['H'],21633.346947988783,0.0002432891178323264,0.0002366413295036124
1633,18.044105438406227,['H'],31130.32019376575,0.00016906854352853262,-0.0002648761633404051
1634,18.85676966923513,['H'],45260.196365282616,-0.00011628667830469275,2.6036405629808374e-05
1635,22.338224592426076,['H'],89384.79912423178,-5.888202408355614e-05,-0.00019136121771960677
1636,22.67425070855267,['H'],134203.12900270955,3.921784785383491e-05,-1.6756493600863227e-05
1637,19.94387148731309,['H'],58055.45691726878,-9.065741920241952e-05,0.00013570080676101378
1638,19.216047644295088,['H'],58076.88022232037,-9.06239776411764e-05,0.0003245886348040944
1639,24.919188241282395,['D'],98593.92321593764,0.00016014651987860212,-0.00010580725066396156
1640,23.120713061553868,['H'],139377.4813710144,-3.776189555848434e-05,8.556534647474393e-05
1641,22.586491089960827,['H'],84733.36776829611,-6.211434802318938e-05,-0.00016878289624161778
1642,21.04645295302032,['H'],124066.0886148371,-4.2422211850945865e-05,1.7927011844535464e-05
1643,18.10336161423995,['H'],41146.090109101984,-0.0001279139252546519,-0.0003590106264518322
1644,21.316214018476213,['D'],109222.35936230396,-4.8187549925361905e-05,0.00014701684114340683
1645,20.675522759067565,['H'],104584.43434231923,5.032448593171908e-05,0.00012748440973429462
1646,19.95908503133633,['H'],75193.36253604418,6.999497983899752e-05,0.00022529329147248105
1647,20.094167332342845,['H'],80019.52452319962,6.577342125059645e-05,-0.00019020828330669487
1648,20.622864217493518,['H'],111011.14791078695,4.741107531800797e-05,-0.00018581349417346585
1649,19.848867097418555,['H'],77726.15234480513,6.771411855547239e-05,-0.0002344766306216716
1650,23.013093595679173,['D'],73730.97367459004,0.00014276653711276535,-0.0002382615013526647
1651,22.46733308343789,['D'],57345.30496611782,-0.0002753403036837916,0.00018280962171327364
1652,22.728602488550358,['H'],90464.2001568425,5.8179455360372727e-05,0.0001273249579742865
1653,18.35826682306444,['H'],59511.83815410287,-8.843883936349206e-05,-0.0003206399731282514
1654,24.5216580277288,['H'],114833.63318441654,4.5832895370335435e-05,-0.00012136358832932869
1655,20.212285272137105,['D'],118180.15477726082,-8.907007956888432e-05,4.4010360547484616e-05
1656,21.31965474159079,['H'],140699.78970343992,3.7407006121546225e-05,0.00011497087674404091
1657,20.544950121912134,['D'],98481.01689484276,5.3443374781119486e-05,-8.17305358911346e-05
1658,21.974100864314014,['H'],135974.56335215585,-3.870692992119394e-05,-0.0001026641110339418
1659,21.318671440513338,['H'],66102.1428125573,7.962159274717204e-05,-0.00024620256187892544
1660,21.57199217985996,['H'],122876.03415131595,-4.2833070997844175e-05,-0.00014415024859795196
1661,18.877162281907594,['H'],45687.243533061046,-0.00011519972508142714,0.0001325269951128673
1662,21.717146856197324,['H'],52210.08151130196,-0.00010080731043481556,-3.489683045703565e-05
1663,19.970305455948772,['D'],75582.90697460102,0.00020890270454292583,-0.00013910292315075638
1664,19.785210653590365,['H'],97079.96938871988,5.4214663723909146e-05,7.796070331917363e-06
1665,19.476924311184245,['H'],84231.07865050221,-6.248475003597097e-05,0.0002280547793945623
1666,19.738315557486274,['H'],67924.36882375859,-7.748556204317492e-05,-1.888311351338436e-05
1667,21.86999060372181,['H'],72047.16075455233,7.305156566359607e-05,-0.00022942399748036342
1668,20.547849452608094,['D'],83381.53587892611,0.0001262427668010144,-0.00023048173876924805
1669,20.433836389332075,['H'],93568.52381240418,5.624923510911602e-05,-5.141482641453767e-05
1670,16.52640906597302,['D'],23539.68045939457,0.0004471732659086578,-7.207831674161369e-05
1671,21.439662923239027,['D'],115611.57950924971,0.00013657346220191774,-0.00016961363692195674
1672,19.843297845531445,['H'],77527.06075784704,-6.788801024169001e-05,-5.985480933929534e-05
1673,21.186183877100454,['H'],102873.97602691373,5.116121781236397e-05,-2.014229484181755e-05
1674,21.58745878295708,['H'],123754.35944484705,4.25290706391838e-05,0.00012889326675355264
1675,20.168399116013134,['D'],90047.89669836719,-0.00011689685351267684,1.4321715464192527e-05
1676,18.952188280326297,['H'],129412.18087400967,-4.066972567181164e-05,-0.00010918446254225533
1677,18.68868036524227,['D'],41888.86306676329,-0.00025129151327637215,7.678679223511644e-05
1678,19.43008287883753,['D'],82433.56378660128,6.384726867276741e-05,-0.00011096019172253799
1679,18.56265296898112,['H'],50837.81118513924,0.00010352841265273344,0.0001063797663128264
1680,20.23453662237389,['H'],92832.71978637793,-5.6695073750377684e-05,0.00012650014347584122
1681,22.683746487929202,['H'],123945.43830123953,4.2463506256237984e-05,-5.309168030493445e-05
1682,21.60418003037957,['H'],124710.99840021445,4.2202836656368176e-05,-2.3949099404004173e-05
1683,22.616093532755155,['D'],110476.19464652248,-9.528130311831868e-05,0.00012917833849895307
1684,19.30673952689154,['H'],92108.11730220524,5.7141086463297324e-05,-0.00017420133867889043
1685,20.348357438540567,['H'],97828.46466804859,-5.379986195833474e-05,0.00017748089665313912
1686,20.34664618857655,['H'],115607.36104563244,4.552614856989404e-05,-0.0001316013285637397
1687,21.239700310149146,['H'],114667.42553768748,4.589932903836768e-05,0.00016057326935261642
1688,19.439172168965023,['H'],82779.33511019206,-6.358057705743551e-05,8.510437458478473e-05
1689,22.26919407203208,['D'],73214.15669730064,-0.00014377432267633815,0.0001750939177366453
1690,20.885134745593426,['H'],115183.28202223338,4.569376564318523e-05,-9.733458475305122e-05
1691,19.85845145337825,['H'],78069.9750688717,6.741590336225667e-05,-0.00014771920343678374
1692,19.49800729077107,['D'],100589.22408725444,-5.2323277592552115e-05,8.263314918683444e-05
1693,20.801011587572425,['H'],120502.50289623211,4.367675167103448e-05,6.345822758396033e-05
1694,23.219078850639143,['H'],134101.77309260223,-3.92474892267266e-05,5.910209213194143e-05
1695,20.13122350240504,['H'],146428.61360900186,3.5943506975970466e-05,-7.137728522667781e-06
1696,22.942915021750192,['H'],71386.19834908858,7.372794764891749e-05,4.5822995291110416e-05
1697,20.60915626077256,['H'],110312.56987309502,4.7711316133706674e-05,0.000127972147736675
1698,20.66921346092711,['H'],88174.4363580104,5.969029247169891e-05,-0.000223679768275558
1699,19.83659846249771,['H'],55257.145033209665,9.524845866672397e-05,0.00016224705754298358
1700,22.724291473080925,['D'],64549.003878951466,0.0002446121974836432,-0.00024961138831944263
1701,23.46199408887734,['H'],116606.78401206376,-4.513594933029226e-05,-0.00014544328430166875
1702,21.141589627718545,['H'],129622.50961236974,4.060373395389487e-05,0.00013045696926323598
1703,20.552662176248507,['H'],76842.44682338071,-6.849284623684615e-05,-3.966849994891558e-05
1704,22.66662927320941,['D'],57799.73598065668,0.00027317553300753217,-9.834647570155937e-05
1705,21.161269147372032,['H'],101700.38089503947,5.175160455071174e-05,-0.00016459297110276165
1706,20.652170005624033,['H'],112519.48898640726,4.67755225530099e-05,-0.00010596272035042795
1707,18.675605009008308,['H'],74903.52422221586,7.026582459755379e-05,0.00023534227028216875
1708,17.786164477391537,['D'],35554.0554558972,0.0002960651226561478,-0.0004125769119487713
1709,20.036070837644576,['H'],92138.08200957662,-5.712250331182064e-05,4.124633469026781e-05
1710,19.22753529751316,['H'],53687.052290554806,9.80340262723419e-05,-0.00013937036523401067
1711,21.157229246433648,['H'],141984.06285244087,3.706865255860908e-05,-0.0001394716031700703
1712,19.70165451683882,['H'],66787.2256772716,7.880485888378427e-05,-8.342110332294124e-05
1713,19.56996750909736,['D'],68357.67009900391,-0.00015398880292772106,0.00030389719349264754
1714,21.014379769146267,['H'],122247.06859704186,4.3053448685019846e-05,-7.73403440477501e-05
1715,21.016255010973808,['H'],122352.68441268215,4.301628460381621e-05,0.00013869820314106712
1716,19.696141688956217,['H'],130328.9324230067,-4.038364925490441e-05,5.324654416889384e-05
1717,22.923264514429622,['H'],39324.69861648356,-0.00013383848013855362,-0.00015679566335251982
1718,19.908697398995866,['D'],79897.50724590977,-0.00019762160583575457,0.00015489952871850738
1719,20.713399813414572,['H'],89987.03920272124,-5.848795494737961e-05,-0.00011162166859715928
1720,16.73534189606289,['H'],28185.022069109727,-0.00018673598629199468,0.0005367931684720416
1721,20.77923528214526,['D'],85293.47456183468,-6.170645435391712e-05,0.00016486323899192972
1722,19.955049546989148,['D'],81621.32853002296,-0.00012896525919204766,0.0001227626165724455
1723,16.629008944059827,['D'],20866.904997947433,0.0007566753999102241,-0.0006080227956580128
1724,20.244764416187547,['D'],85766.0449359905,6.136645217422441e-05,-0.0001813257096499064
1725,18.613954955459725,['H'],40471.89047287984,0.0001300447751078907,4.633294629260462e-05
1726,18.177954454818668,['H'],50362.773741432815,0.00010450492504162673,0.0002784143285263125
1727,20.129860793964227,['D'],81345.71087747916,-6.470111131813794e-05,0.00020561471157745921
1728,22.717059464464285,['H'],115734.24767868745,4.5476235429887e-05,3.916851908804783e-06
1729,20.52535994640925,['H'],58999.31770364045,-8.920709763414922e-05,0.0002678637349198489
1730,18.180604259188048,['H'],70528.49260585931,7.462456236161772e-05,0.0001919465925088552
1731,19.88006837213061,['H'],85750.89754026673,6.137729219994903e-05,3.5017691775300604e-05
1732,19.73165551289189,['H'],80085.90775697202,6.571890164132712e-05,-1.563432642439215e-05
1733,20.128849898631717,['H'],88422.69138949341,-5.9522706355466384e-05,8.23141131016482e-05
1734,19.88625401176025,['D'],47803.20909246608,-0.0003303015421761505,0.00024396847074646298
1735,16.636825687843952,['H'],22774.698564970047,0.00023109670934710636,-0.0007128836016168943
1736,23.57247815110496,['H'],103742.83938437245,5.073273419128792e-05,0.00013457272932305313
1737,19.452322171051737,['H'],137765.17055619048,-3.8203835363381265e-05,-0.00012422949626697042
1738,20.530184587245788,['H'],125803.62849714153,4.183629643763757e-05,-6.999149743937425e-05
1739,23.38130918508173,['D'],24821.289332777564,-0.0006361262492258957,0.00025088096236413644
1740,19.307266429087893,['H'],30959.720823537344,0.00017000017295813242,-0.0005487320900981841
1741,18.56229964073373,['D'],77316.54311726232,-0.00013614571170763445,1.1082032168762686e-05
1742,17.610455004935716,['H'],27725.842445102513,-0.00018982860142691623,0.0006941588983839737
1743,20.60812617167448,['H'],101388.27505078084,5.19109126977529e-05,7.279255032810647e-05
1744,22.544274198356113,['H'],90373.75754327328,-5.823767914282758e-05,0.00018830741976896064
1745,21.577426892799128,['H'],123183.95072435506,-4.272600337777808e-05,-2.7190982381172353e-05
1746,21.188890834685683,['H'],103002.29869610052,-5.109747997241634e-05,1.0908086193872797e-05
1747,22.370284452772964,['D'],116672.73822222392,-9.022086864391961e-05,4.151050433738415e-05
1748,18.424339600356426,['H'],40333.10621573997,-0.00013049225285512224,0.0002439205980193578
1749,20.607266851968557,['H'],101348.16046974504,5.193145953850861e-05,-9.658669354354024e-05
1750,20.307264388853426,['H'],74636.77709169232,-7.051695021974192e-05,0.00025536991199660505
1751,19.170449779520396,['H'],67258.34953915206,7.825285530792103e-05,8.599082536061325e-05
1752,23.247582264522876,['H'],135873.6377386896,3.8735681051381565e-05,-0.0001107104908298618
1753,20.54277257604797,['H'],30400.41520651188,-0.00017312782930706337,0.0006057913571353503
1754,21.300544373274114,['H'],108437.03263365242,-4.853653559958695e-05,0.0001421996750326604
1755,18.719821456857886,['H'],59436.303458254915,8.855123196605628e-05,-6.649221795293123e-05
1756,18.144669624343955,['H'],32605.917463447637,0.0001614172611654625,0.0004388198856107022
1757,18.09064238190153,['D'],44485.243936443556,-0.00023662488632214144,9.350572038517535e-05
1758,23.865975623235478,['H'],100414.19816451553,-5.241447913684325e-05,-5.601572648678773e-05
1759,21.12955076436039,['H'],128905.85769855512,-4.082947034916502e-05,-2.0683060752225965e-05
1760,20.459980191120824,['D'],94701.86639766258,0.0001111521471527566,-0.0001833176749171184
1761,20.94515078672168,['H'],118411.16591577488,4.444815532413974e-05,0.0001307991404718044
1762,18.411717651346915,['D'],36872.7925715664,0.0004282147508509082,-0.0002551039110184683
1763,18.946050600199484,['H'],51286.595416884455,0.00010262248550435301,-0.000302027379095596
1764,19.4259551180268,['H'],97306.31444281523,5.408855452880074e-05,-0.00017415673923966603
1765,19.892249848984093,['D'],72914.25953968862,-0.00021654850208848402,0.00012929739584203846
1766,19.75349635444686,['H'],104044.23489272306,5.058577152461671e-05,-0.00012323627492785
1767,19.92139565495562,['H'],73899.5222908151,-7.122045896352155e-05,0.00023480412279269823
1768,23.543283422585603,['H'],121054.70801229644,-4.347751509344208e-05,-0.00013688342819958806
1769,20.24813108898568,['D'],101590.06022797216,5.1807803666284916e-05,-3.056918057941758e-05
1770,24.019413992871236,['H'],117196.33987655418,-4.4908893061683135e-05,-0.000164987413247535
1771,24.809983231749822,['H'],67032.30390003392,-7.851673877397759e-05,0.0001588757736864483
1772,18.700440178810364,['H'],45801.71982233255,-0.00011491179621972557,0.0003374655291955301
1773,22.976144685176244,['D'],101387.68037235255,-0.00015573365152672102,9.637482753362688e-05
1774,20.01208444728465,['H'],107771.6146222081,4.8836216411777534e-05,-0.0001645827238937046
