db,g,i,r,u,y,z
twi_neo_pattern4_v1.7_10yrs.db,24.496222982070528,23.452578305227085,24.041298010601082,23.423587493383682,22.00530662952773,22.800912410148463
twi_neo_pattern5_v1.7_10yrs.db,24.48423904052207,23.44740336749021,24.04192667943118,23.430551376937817,22.00443755732065,22.798893066585457
twi_neo_pattern6_v1.7_10yrs.db,24.496149700002906,23.447416346779903,24.038083116238745,23.42826981709937,22.00375883632727,22.799866363874955
twi_neo_pattern7_v1.7_10yrs.db,24.492307243719466,23.45357211994544,24.039220674236244,23.42172874871567,22.00792093087539,22.803304516528016
twi_pairs_mixed_repeat_v1.7_10yrs.db,24.485396354667373,23.460216571297302,24.02993765809355,23.429319879608016,22.012432548928967,22.788341301623095
twi_pairs_mixed_v1.7_10yrs.db,24.4873977639068,23.465200137800604,24.034859664689762,23.42845837797631,22.011214577315126,22.7935417676089
twi_pairs_repeat_v1.7_10yrs.db,24.50428415499372,23.461822280340137,24.023202059556972,23.429449316573447,22.007316908709296,22.786229877466297
twi_pairs_v1.7_10yrs.db,24.500027118027432,23.46999216453331,24.028967512466455,23.429488351937206,22.008291690646246,22.7912089826531
u_long_ms_30_v1.7_10yrs.db,24.480361899341194,23.44235905589311,24.026921592598963,23.613160617710808,21.988300666191698,22.78738451517964
u_long_ms_40_v1.7_10yrs.db,24.491759398508574,23.42641808423558,24.029724685711585,23.838244374901002,21.99046911628902,22.786835520821597
u_long_ms_50_v1.7_10yrs.db,24.477473679765325,23.42486014856862,24.02460271061633,24.004654224880536,21.987459866696323,22.783845070225738
u_long_ms_60_v1.7_10yrs.db,24.48575215365273,23.419754067651915,24.02162516253925,24.13633307353189,21.986343163112984,22.783606673160705
